GeographyCode,LC3605NI0001,LC3605NI0002,LC3605NI0003,LC3605NI0004,LC3605NI0005,LC3605NI0006,LC3605NI0007,LC3605NI0008,LC3605NI0009,LC3605NI0010,LC3605NI0011,LC3605NI0012,LC3605NI0013,LC3605NI0014,LC3605NI0015,LC3605NI0016,LC3605NI0017,LC3605NI0018,LC3605NI0019,LC3605NI0020,LC3605NI0021,LC3605NI0022,LC3605NI0023,LC3605NI0024
N00000867,218,23,195,176,11,165,35,3,32,141,8,133,42,12,30,12,5,7,7,5,2,23,2,21
N00000868,229,35,194,173,14,159,51,4,47,122,10,112,56,21,35,21,11,10,6,6,0,29,4,25
N00000869,143,37,106,73,3,70,19,0,19,54,3,51,70,34,36,17,10,7,22,20,2,31,4,27
N00000870,319,71,248,226,17,209,54,6,48,172,11,161,93,54,39,28,17,11,37,34,3,28,3,25
N00000871,239,49,190,152,11,141,46,3,43,106,8,98,87,38,49,49,29,20,8,8,0,30,1,29
N00000872,189,44,145,107,6,101,24,3,21,83,3,80,82,38,44,48,22,26,12,12,0,22,4,18
N00000873,250,70,180,118,8,110,55,4,51,63,4,59,132,62,70,15,12,3,37,35,2,80,15,65
N00000874,410,102,308,214,17,197,58,7,51,156,10,146,196,85,111,48,24,24,50,43,7,98,18,80
N00000875,194,74,120,87,18,69,41,7,34,46,11,35,107,56,51,18,15,3,32,30,2,57,11,46
N00000876,134,63,71,38,1,37,17,0,17,21,1,20,96,62,34,25,19,6,38,35,3,33,8,25
N00000877,258,80,178,111,9,102,37,6,31,74,3,71,147,71,76,24,16,8,37,31,6,86,24,62
N00000878,172,76,96,69,10,59,30,7,23,39,3,36,103,66,37,29,24,5,36,32,4,38,10,28
N00000879,696,210,486,301,25,276,130,11,119,171,14,157,395,185,210,73,55,18,102,94,8,220,36,184
N00000880,221,71,150,84,6,78,32,3,29,52,3,49,137,65,72,30,19,11,36,32,4,71,14,57
N00000881,221,79,142,100,8,92,28,3,25,72,5,67,121,71,50,29,24,5,46,41,5,46,6,40
N00000882,184,66,118,76,7,69,26,3,23,50,4,46,108,59,49,30,21,9,30,26,4,48,12,36
N00000883,200,73,127,91,8,83,26,3,23,65,5,60,109,65,44,31,24,7,40,36,4,38,5,33
N00000884,168,70,98,81,7,74,30,3,27,51,4,47,87,63,24,24,16,8,36,33,3,27,14,13
N00000885,476,123,353,259,18,241,58,5,53,201,13,188,217,105,112,39,28,11,56,50,6,122,27,95
N00000886,199,28,171,154,10,144,29,2,27,125,8,117,45,18,27,13,10,3,5,5,0,27,3,24
N00000887,220,42,178,159,10,149,38,4,34,121,6,115,61,32,29,24,15,9,9,8,1,28,9,19
N00000888,250,40,210,188,11,177,28,1,27,160,10,150,62,29,33,13,5,8,22,21,1,27,3,24
N00000889,191,18,173,152,9,143,39,3,36,113,6,107,39,9,30,11,4,7,5,5,0,23,0,23
N00000890,255,36,219,192,14,178,40,4,36,152,10,142,63,22,41,17,11,6,9,8,1,37,3,34
N00000891,299,56,243,210,12,198,55,6,49,155,6,149,89,44,45,26,18,8,21,21,0,42,5,37
N00000892,260,41,219,195,20,175,51,9,42,144,11,133,65,21,44,25,13,12,6,4,2,34,4,30
N00000893,244,30,214,195,15,180,39,5,34,156,10,146,49,15,34,13,4,9,6,6,0,30,5,25
N00000894,220,27,193,163,9,154,35,3,32,128,6,122,57,18,39,16,9,7,6,5,1,35,4,31
N00000895,195,22,173,145,2,143,35,1,34,110,1,109,50,20,30,6,5,1,8,7,1,36,8,28
N00000896,219,24,195,174,8,166,32,2,30,142,6,136,45,16,29,11,7,4,9,9,0,25,0,25
N00000897,261,24,237,201,12,189,39,6,33,162,6,156,60,12,48,10,6,4,7,6,1,43,0,43
N00000898,252,31,221,196,13,183,38,3,35,158,10,148,56,18,38,9,5,4,8,7,1,39,6,33
N00000899,251,55,196,171,14,157,48,5,43,123,9,114,80,41,39,18,12,6,26,23,3,36,6,30
N00000900,166,42,124,86,12,74,26,2,24,60,10,50,80,30,50,18,8,10,18,16,2,44,6,38
N00000901,275,35,240,196,9,187,54,4,50,142,5,137,79,26,53,13,7,6,13,13,0,53,6,47
N00000902,257,27,230,204,6,198,46,4,42,158,2,156,53,21,32,15,8,7,12,11,1,26,2,24
N00000903,149,29,120,80,9,71,35,3,32,45,6,39,69,20,49,8,6,2,14,12,2,47,2,45
N00000904,370,52,318,251,15,236,60,6,54,191,9,182,119,37,82,12,10,2,22,19,3,85,8,77
N00000905,260,40,220,169,9,160,32,2,30,137,7,130,91,31,60,15,9,6,13,12,1,63,10,53
N00000906,203,52,151,126,8,118,46,5,41,80,3,77,77,44,33,49,33,16,6,6,0,22,5,17
N00000907,227,64,163,123,13,110,45,3,42,78,10,68,104,51,53,14,9,5,32,29,3,58,13,45
N00000908,236,59,177,126,11,115,51,6,45,75,5,70,110,48,62,25,17,8,31,24,7,54,7,47
N00000909,176,69,107,81,8,73,22,2,20,59,6,53,95,61,34,24,14,10,40,40,0,31,7,24
N00000910,206,56,150,113,8,105,39,1,38,74,7,67,93,48,45,21,13,8,27,24,3,45,11,34
N00000911,163,47,116,75,10,65,21,2,19,54,8,46,88,37,51,24,15,9,18,15,3,46,7,39
N00000912,171,36,135,87,3,84,35,2,33,52,1,51,84,33,51,16,10,6,15,10,5,53,13,40
N00000913,241,60,181,124,11,113,37,6,31,87,5,82,117,49,68,28,15,13,25,22,3,64,12,52
N00000914,223,52,171,129,16,113,42,4,38,87,12,75,94,36,58,25,13,12,20,16,4,49,7,42
N00000915,173,40,133,108,12,96,34,3,31,74,9,65,65,28,37,15,9,6,15,14,1,35,5,30
N00000916,171,39,132,108,5,103,20,3,17,88,2,86,63,34,29,23,15,8,17,16,1,23,3,20
N00000917,162,42,120,96,10,86,31,1,30,65,9,56,66,32,34,22,13,9,17,15,2,27,4,23
N00000918,194,39,155,133,12,121,35,4,31,98,8,90,61,27,34,22,12,10,11,10,1,28,5,23
N00000919,164,42,122,104,9,95,40,3,37,64,6,58,60,33,27,24,19,5,12,12,0,24,2,22
N00000920,103,23,80,61,0,61,14,0,14,47,0,47,42,23,19,14,11,3,8,7,1,20,5,15
N00000921,492,69,423,371,26,345,116,9,107,255,17,238,121,43,78,13,7,6,27,25,2,81,11,70
N00000922,207,53,154,127,17,110,45,9,36,82,8,74,80,36,44,34,19,15,14,13,1,32,4,28
N00000923,193,47,146,125,8,117,30,3,27,95,5,90,68,39,29,24,19,5,16,15,1,28,5,23
N00000924,161,35,126,96,12,84,26,4,22,70,8,62,65,23,42,22,9,13,12,11,1,31,3,28
N00000925,215,59,156,124,13,111,40,3,37,84,10,74,91,46,45,20,14,6,26,24,2,45,8,37
N00000926,214,67,147,109,11,98,41,6,35,68,5,63,105,56,49,30,23,7,23,21,2,52,12,40
N00000927,310,61,249,219,16,203,58,7,51,161,9,152,91,45,46,24,16,8,27,21,6,40,8,32
N00000928,269,60,209,168,14,154,52,6,46,116,8,108,101,46,55,37,24,13,13,13,0,51,9,42
N00000929,324,107,217,142,16,126,52,5,47,90,11,79,182,91,91,32,27,5,60,49,11,90,15,75
N00000930,257,82,175,110,8,102,37,5,32,73,3,70,147,74,73,33,26,7,43,38,5,71,10,61
N00000931,406,146,260,139,22,117,64,11,53,75,11,64,267,124,143,41,33,8,76,63,13,150,28,122
N00000932,282,88,194,116,7,109,42,2,40,74,5,69,166,81,85,33,18,15,53,47,6,80,16,64
N00000933,213,63,150,103,9,94,32,5,27,71,4,67,110,54,56,21,15,6,25,24,1,64,15,49
N00000934,213,48,165,128,14,114,51,6,45,77,8,69,85,34,51,16,7,9,19,16,3,50,11,39
N00000935,191,48,143,92,5,87,38,3,35,54,2,52,99,43,56,18,15,3,22,20,2,59,8,51
N00000936,372,120,252,180,23,157,79,13,66,101,10,91,192,97,95,37,22,15,69,61,8,86,14,72
N00000937,334,103,231,163,14,149,64,6,58,99,8,91,171,89,82,56,42,14,43,40,3,72,7,65
N00000938,264,63,201,155,16,139,74,5,69,81,11,70,109,47,62,14,12,2,27,25,2,68,10,58
N00000939,138,26,112,72,4,68,34,4,30,38,0,38,66,22,44,12,8,4,13,12,1,41,2,39
N00000940,181,60,121,78,6,72,36,3,33,42,3,39,103,54,49,18,13,5,38,34,4,47,7,40
N00000941,238,28,210,153,8,145,30,1,29,123,7,116,85,20,65,48,13,35,4,4,0,33,3,30
N00000942,200,34,166,139,9,130,49,1,48,90,8,82,61,25,36,36,16,20,8,7,1,17,2,15
N00000943,183,47,136,116,20,96,51,10,41,65,10,55,67,27,40,31,16,15,7,6,1,29,5,24
N00000944,175,52,123,73,15,58,27,6,21,46,9,37,102,37,65,19,11,8,21,16,5,62,10,52
N00000945,200,43,157,119,12,107,29,3,26,90,9,81,81,31,50,45,19,26,9,8,1,27,4,23
N00000946,289,88,201,136,18,118,47,9,38,89,9,80,153,70,83,40,28,12,34,27,7,79,15,64
N00000947,183,55,128,87,11,76,35,3,32,52,8,44,96,44,52,20,14,6,20,19,1,56,11,45
N00000948,171,35,136,119,17,102,44,10,34,75,7,68,52,18,34,10,6,4,6,6,0,36,6,30
N00000949,226,69,157,114,9,105,37,4,33,77,5,72,112,60,52,32,19,13,32,29,3,48,12,36
N00000950,218,52,166,124,13,111,47,7,40,77,6,71,94,39,55,21,10,11,20,18,2,53,11,42
N00000951,167,47,120,88,11,77,26,2,24,62,9,53,79,36,43,24,15,9,16,15,1,39,6,33
N00000952,280,65,215,163,11,152,50,6,44,113,5,108,117,54,63,22,15,7,33,30,3,62,9,53
N00000953,169,32,137,115,8,107,35,1,34,80,7,73,54,24,30,17,9,8,7,6,1,30,9,21
N00000954,189,60,129,84,9,75,48,2,46,36,7,29,105,51,54,26,15,11,26,25,1,53,11,42
N00000955,302,52,250,198,11,187,49,4,45,149,7,142,104,41,63,39,17,22,13,13,0,52,11,41
N00000956,358,53,305,257,18,239,67,10,57,190,8,182,101,35,66,27,15,12,16,16,0,58,4,54
N00000957,366,33,333,257,15,242,71,6,65,186,9,177,109,18,91,50,8,42,6,6,0,53,4,49
N00000958,216,33,183,132,8,124,40,4,36,92,4,88,84,25,59,55,18,37,6,5,1,23,2,21
N00000959,315,56,259,193,13,180,60,6,54,133,7,126,122,43,79,75,30,45,5,5,0,42,8,34
N00000960,351,33,318,239,7,232,57,1,56,182,6,176,112,26,86,45,12,33,7,7,0,60,7,53
N00000961,215,28,187,152,9,143,38,3,35,114,6,108,63,19,44,37,13,24,5,5,0,21,1,20
N00000962,259,74,185,166,20,146,52,9,43,114,11,103,93,54,39,15,11,4,36,36,0,42,7,35
N00000963,196,43,153,117,9,108,28,2,26,89,7,82,79,34,45,46,21,25,9,8,1,24,5,19
N00000964,232,42,190,151,13,138,41,2,39,110,11,99,81,29,52,46,17,29,10,7,3,25,5,20
N00000965,229,38,191,147,7,140,44,3,41,103,4,99,82,31,51,35,16,19,13,13,0,34,2,32
N00000966,259,42,217,168,10,158,41,4,37,127,6,121,91,32,59,52,20,32,7,7,0,32,5,27
N00000967,283,47,236,199,16,183,53,5,48,146,11,135,84,31,53,30,13,17,16,14,2,38,4,34
N00000968,186,13,173,149,5,144,44,2,42,105,3,102,37,8,29,13,3,10,3,3,0,21,2,19
N00000969,136,33,103,87,8,79,18,1,17,69,7,62,49,25,24,22,14,8,10,7,3,17,4,13
N00000970,375,92,283,245,14,231,51,6,45,194,8,186,130,78,52,48,32,16,37,36,1,45,10,35
N00000971,176,51,125,104,15,89,30,7,23,74,8,66,72,36,36,18,8,10,19,19,0,35,9,26
N00000972,228,70,158,122,13,109,43,7,36,79,6,73,106,57,49,23,14,9,33,31,2,50,12,38
N00000973,236,41,195,161,11,150,45,4,41,116,7,109,75,30,45,16,10,6,14,11,3,45,9,36
N00000974,205,69,136,103,10,93,40,6,34,63,4,59,102,59,43,31,23,8,30,25,5,41,11,30
N00000975,190,53,137,93,8,85,40,5,35,53,3,50,97,45,52,19,16,3,28,23,5,50,6,44
N00000976,114,30,84,60,4,56,12,2,10,48,2,46,54,26,28,13,9,4,14,13,1,27,4,23
N00000977,202,46,156,122,11,111,45,4,41,77,7,70,80,35,45,26,17,9,15,15,0,39,3,36
N00000978,191,42,149,110,5,105,37,0,37,73,5,68,81,37,44,18,7,11,18,18,0,45,12,33
N00000979,183,44,139,119,12,107,30,4,26,89,8,81,64,32,32,18,12,6,17,16,1,29,4,25
N00000980,203,34,169,120,9,111,33,2,31,87,7,80,83,25,58,25,7,18,16,14,2,42,4,38
N00000981,166,35,131,102,5,97,30,2,28,72,3,69,64,30,34,19,10,9,14,13,1,31,7,24
N00000982,211,27,184,148,7,141,40,3,37,108,4,104,63,20,43,16,8,8,11,9,2,36,3,33
N00000983,241,59,182,133,12,121,39,4,35,94,8,86,108,47,61,25,16,9,29,26,3,54,5,49
N00000984,297,42,255,198,15,183,55,4,51,143,11,132,99,27,72,14,7,7,13,11,2,72,9,63
N00000985,178,63,115,73,7,66,21,2,19,52,5,47,105,56,49,19,15,4,35,33,2,51,8,43
N00000986,178,33,145,109,8,101,28,4,24,81,4,77,69,25,44,12,4,8,20,17,3,37,4,33
N00000987,271,45,226,161,7,154,52,2,50,109,5,104,110,38,72,18,8,10,26,22,4,66,8,58
N00000988,126,27,99,76,10,66,20,2,18,56,8,48,50,17,33,13,9,4,5,5,0,32,3,29
N00000989,199,69,130,95,13,82,36,5,31,59,8,51,104,56,48,24,17,7,36,29,7,44,10,34
N00000990,221,41,180,125,7,118,42,3,39,83,4,79,96,34,62,13,9,4,22,20,2,61,5,56
N00000991,186,59,127,76,6,70,25,5,20,51,1,50,110,53,57,32,24,8,26,23,3,52,6,46
N00000992,366,73,293,242,13,229,50,5,45,192,8,184,124,60,64,36,21,15,34,32,2,54,7,47
N00000993,183,48,135,106,11,95,31,5,26,75,6,69,77,37,40,11,7,4,21,21,0,45,9,36
N00000994,709,162,547,434,25,409,102,7,95,332,18,314,275,137,138,82,55,27,63,59,4,130,23,107
N00000995,142,26,116,91,8,83,24,3,21,67,5,62,51,18,33,20,7,13,10,9,1,21,2,19
N00000996,270,63,207,178,14,164,39,4,35,139,10,129,92,49,43,22,7,15,36,36,0,34,6,28
N00000997,188,22,166,141,8,133,35,0,35,106,8,98,47,14,33,16,8,8,4,4,0,27,2,25
N00000998,226,37,189,158,10,148,45,5,40,113,5,108,68,27,41,26,18,8,4,4,0,38,5,33
N00000999,183,49,134,111,13,98,23,4,19,88,9,79,72,36,36,18,10,8,17,16,1,37,10,27
N00001000,239,42,197,140,11,129,37,3,34,103,8,95,99,31,68,46,17,29,12,10,2,41,4,37
N00001001,230,44,186,160,12,148,37,6,31,123,6,117,70,32,38,22,14,8,13,11,2,35,7,28
N00001002,648,147,501,416,38,378,102,12,90,314,26,288,232,109,123,73,43,30,44,43,1,115,23,92
N00001003,174,30,144,122,10,112,33,2,31,89,8,81,52,20,32,25,11,14,4,4,0,23,5,18
N00001004,243,56,187,157,17,140,27,4,23,130,13,117,86,39,47,24,14,10,18,18,0,44,7,37
N00001005,198,54,144,122,8,114,28,4,24,94,4,90,76,46,30,24,19,5,18,18,0,34,9,25
N00001006,484,19,465,268,9,259,165,8,157,103,1,102,216,10,206,4,0,4,4,2,2,208,8,200
N00001007,550,45,505,342,19,323,172,10,162,170,9,161,208,26,182,16,6,10,11,9,2,181,11,170
N00001008,236,13,223,129,8,121,72,6,66,57,2,55,107,5,102,4,0,4,3,3,0,100,2,98
N00001009,174,7,167,111,4,107,38,0,38,73,4,69,63,3,60,2,0,2,2,2,0,59,1,58
N00001010,316,24,292,172,6,166,115,3,112,57,3,54,144,18,126,8,3,5,8,8,0,128,7,121
N00001011,337,30,307,192,11,181,137,4,133,55,7,48,145,19,126,2,2,0,8,8,0,135,9,126
N00001012,335,41,294,201,14,187,105,4,101,96,10,86,134,27,107,10,4,6,17,13,4,107,10,97
N00001013,220,20,200,144,6,138,77,4,73,67,2,65,76,14,62,3,1,2,13,9,4,60,4,56
N00001014,225,17,208,126,4,122,79,2,77,47,2,45,99,13,86,3,1,2,8,8,0,88,4,84
N00001015,388,30,358,195,8,187,112,6,106,83,2,81,193,22,171,9,6,3,7,6,1,177,10,167
N00001016,260,14,246,176,6,170,84,2,82,92,4,88,84,8,76,6,3,3,5,5,0,73,0,73
N00001017,296,15,281,177,6,171,102,1,101,75,5,70,119,9,110,4,1,3,5,4,1,110,4,106
N00001018,264,21,243,180,5,175,65,4,61,115,1,114,84,16,68,12,6,6,5,5,0,67,5,62
N00001019,189,18,171,107,2,105,70,0,70,37,2,35,82,16,66,1,1,0,15,13,2,66,2,64
N00001020,153,36,117,82,5,77,45,3,42,37,2,35,71,31,40,13,7,6,21,21,0,37,3,34
N00001021,219,10,209,142,3,139,97,1,96,45,2,43,77,7,70,4,2,2,2,1,1,71,4,67
N00001022,582,77,505,306,12,294,137,2,135,169,10,159,276,65,211,12,8,4,47,45,2,217,12,205
N00001023,210,11,199,142,6,136,74,3,71,68,3,65,68,5,63,3,0,3,5,4,1,60,1,59
N00001024,340,22,318,227,11,216,88,2,86,139,9,130,113,11,102,2,2,0,3,3,0,108,6,102
N00001025,273,18,255,151,7,144,97,1,96,54,6,48,122,11,111,1,1,0,6,6,0,115,4,111
N00001026,226,25,201,134,7,127,66,2,64,68,5,63,92,18,74,2,1,1,8,6,2,82,11,71
N00001027,318,45,273,230,11,219,71,6,65,159,5,154,88,34,54,12,9,3,21,18,3,55,7,48
N00001028,195,84,111,77,11,66,31,2,29,46,9,37,118,73,45,25,23,2,39,35,4,54,15,39
N00001029,444,102,342,203,14,189,85,6,79,118,8,110,241,88,153,22,14,8,52,44,8,167,30,137
N00001030,410,116,294,176,13,163,62,4,58,114,9,105,234,103,131,19,15,4,72,65,7,143,23,120
N00001031,301,52,249,171,4,167,72,3,69,99,1,98,130,48,82,27,16,11,30,24,6,73,8,65
N00001032,142,43,99,69,4,65,21,1,20,48,3,45,73,39,34,27,22,5,12,11,1,34,6,28
N00001033,118,35,83,53,5,48,8,2,6,45,3,42,65,30,35,13,6,7,17,16,1,35,8,27
N00001034,247,37,210,170,13,157,52,4,48,118,9,109,77,24,53,25,11,14,10,7,3,42,6,36
N00001035,196,52,144,86,10,76,37,3,34,49,7,42,110,42,68,10,6,4,24,19,5,76,17,59
N00001036,275,58,217,151,10,141,44,2,42,107,8,99,124,48,76,40,24,16,17,15,2,67,9,58
N00001037,243,31,212,158,12,146,35,1,34,123,11,112,85,19,66,29,7,22,9,8,1,47,4,43
N00001038,530,90,440,370,27,343,96,7,89,274,20,254,160,63,97,71,34,37,18,16,2,71,13,58
N00001039,255,40,215,172,15,157,57,6,51,115,9,106,83,25,58,41,14,27,11,9,2,31,2,29
N00001040,171,42,129,102,4,98,41,1,40,61,3,58,69,38,31,25,17,8,15,14,1,29,7,22
N00001041,134,50,84,66,10,56,15,4,11,51,6,45,68,40,28,24,15,9,23,20,3,21,5,16
N00001042,484,102,382,287,23,264,80,6,74,207,17,190,197,79,118,80,37,43,31,26,5,86,16,70
N00001043,158,60,98,60,8,52,25,3,22,35,5,30,98,52,46,29,21,8,24,22,2,45,9,36
N00001044,216,52,164,143,20,123,41,9,32,102,11,91,73,32,41,14,9,5,20,19,1,39,4,35
N00001045,214,40,174,136,6,130,37,2,35,99,4,95,78,34,44,41,19,22,13,13,0,24,2,22
N00001046,218,23,195,146,9,137,37,2,35,109,7,102,72,14,58,29,7,22,5,4,1,38,3,35
N00001047,230,45,185,153,19,134,48,4,44,105,15,90,77,26,51,39,13,26,8,8,0,30,5,25
N00001048,221,36,185,159,17,142,56,6,50,103,11,92,62,19,43,24,6,18,8,8,0,30,5,25
N00001049,230,45,185,163,15,148,49,6,43,114,9,105,67,30,37,29,13,16,10,10,0,28,7,21
N00001050,241,32,209,162,10,152,55,6,49,107,4,103,79,22,57,35,15,20,7,5,2,37,2,35
N00001051,272,24,248,191,10,181,55,2,53,136,8,128,81,14,67,32,8,24,4,4,0,45,2,43
N00001052,143,45,98,83,13,70,25,4,21,58,9,49,60,32,28,20,14,6,15,14,1,25,4,21
N00001053,275,38,237,160,7,153,50,1,49,110,6,104,115,31,84,52,18,34,4,3,1,59,10,49
N00001054,249,25,224,174,7,167,52,3,49,122,4,118,75,18,57,35,11,24,5,5,0,35,2,33
N00001055,252,37,215,165,14,151,44,4,40,121,10,111,87,23,64,47,15,32,5,5,0,35,3,32
N00001056,267,34,233,192,20,172,58,4,54,134,16,118,75,14,61,22,6,16,7,5,2,46,3,43
N00001057,240,41,199,172,13,159,44,4,40,128,9,119,68,28,40,27,8,19,13,13,0,28,7,21
N00001058,247,30,217,170,15,155,51,6,45,119,9,110,77,15,62,32,6,26,4,3,1,41,6,35
N00001059,223,28,195,154,10,144,46,4,42,108,6,102,69,18,51,22,4,18,7,6,1,40,8,32
N00001060,186,41,145,124,11,113,36,1,35,88,10,78,62,30,32,32,21,11,9,8,1,21,1,20
N00001061,186,27,159,119,4,115,28,3,25,91,1,90,67,23,44,41,18,23,2,2,0,24,3,21
N00001062,201,32,169,138,10,128,36,3,33,102,7,95,63,22,41,34,15,19,3,3,0,26,4,22
N00001063,221,25,196,139,9,130,37,3,34,102,6,96,82,16,66,51,10,41,5,5,0,26,1,25
N00001064,439,59,380,293,18,275,68,7,61,225,11,214,146,41,105,81,23,58,15,15,0,50,3,47
N00001065,216,14,202,162,6,156,50,3,47,112,3,109,54,8,46,29,4,25,1,1,0,24,3,21
N00001066,210,29,181,147,10,137,36,3,33,111,7,104,63,19,44,19,8,11,8,7,1,36,4,32
N00001067,186,23,163,137,12,125,38,4,34,99,8,91,49,11,38,28,10,18,0,0,0,21,1,20
N00001068,233,27,206,170,10,160,29,2,27,141,8,133,63,17,46,33,13,20,2,2,0,28,2,26
N00001069,243,23,220,181,11,170,50,6,44,131,5,126,62,12,50,33,7,26,3,3,0,26,2,24
N00001070,361,37,324,269,10,259,75,3,72,194,7,187,92,27,65,46,15,31,6,6,0,40,6,34
N00001071,232,37,195,172,15,157,26,3,23,146,12,134,60,22,38,22,14,8,5,4,1,33,4,29
N00001072,210,44,166,129,11,118,43,4,39,86,7,79,81,33,48,33,18,15,11,10,1,37,5,32
N00001073,216,67,149,115,12,103,35,4,31,80,8,72,101,55,46,33,24,9,26,26,0,42,5,37
N00001074,163,26,137,95,6,89,31,1,30,64,5,59,68,20,48,51,19,32,1,1,0,16,0,16
N00001075,209,39,170,140,7,133,26,3,23,114,4,110,69,32,37,26,12,14,14,13,1,29,7,22
N00001076,181,43,138,103,3,100,27,0,27,76,3,73,78,40,38,41,24,17,12,11,1,25,5,20
N00001077,170,56,114,91,9,82,26,5,21,65,4,61,79,47,32,34,21,13,20,19,1,25,7,18
N00001078,194,15,179,154,6,148,29,3,26,125,3,122,40,9,31,16,5,11,3,3,0,21,1,20
N00001079,633,186,447,321,26,295,82,9,73,239,17,222,312,160,152,65,37,28,101,92,9,146,31,115
N00001080,241,58,183,146,14,132,43,5,38,103,9,94,95,44,51,27,12,15,23,23,0,45,9,36
N00001081,304,66,238,171,13,158,44,3,41,127,10,117,133,53,80,42,27,15,21,18,3,70,8,62
N00001082,340,67,273,206,15,191,84,4,80,122,11,111,134,52,82,16,7,9,37,33,4,81,12,69
N00001083,317,54,263,196,12,184,64,7,57,132,5,127,121,42,79,35,12,23,14,14,0,72,16,56
N00001084,303,74,229,171,14,157,50,5,45,121,9,112,132,60,72,39,28,11,31,24,7,62,8,54
N00001085,798,159,639,493,32,461,152,12,140,341,20,321,305,127,178,53,27,26,77,68,9,175,32,143
N00001086,252,40,212,184,12,172,46,6,40,138,6,132,68,28,40,33,19,14,3,3,0,32,6,26
N00001087,214,32,182,154,9,145,39,1,38,115,8,107,60,23,37,10,6,4,12,11,1,38,6,32
N00001088,214,37,177,159,17,142,51,7,44,108,10,98,55,20,35,24,11,13,6,5,1,25,4,21
N00001089,227,54,173,119,10,109,37,2,35,82,8,74,108,44,64,25,16,9,22,18,4,61,10,51
N00001090,148,36,112,84,6,78,22,2,20,62,4,58,64,30,34,22,14,8,18,13,5,24,3,21
N00001091,300,61,239,172,16,156,55,4,51,117,12,105,128,45,83,45,20,25,17,13,4,66,12,54
N00001092,292,67,225,153,11,142,51,2,49,102,9,93,139,56,83,30,15,15,31,28,3,78,13,65
N00001093,369,108,261,135,9,126,67,4,63,68,5,63,234,99,135,31,20,11,50,43,7,153,36,117
N00001094,166,49,117,73,7,66,29,3,26,44,4,40,93,42,51,24,15,9,23,21,2,46,6,40
N00001095,254,60,194,150,14,136,49,7,42,101,7,94,104,46,58,22,15,7,23,21,2,59,10,49
N00001096,311,61,250,200,18,182,68,6,62,132,12,120,111,43,68,36,16,20,23,22,1,52,5,47
N00001097,239,60,179,145,20,125,53,11,42,92,9,83,94,40,54,29,16,13,22,19,3,43,5,38
N00001098,224,69,155,117,8,109,44,5,39,73,3,70,107,61,46,54,33,21,21,17,4,32,11,21
N00001099,214,49,165,132,10,122,29,3,26,103,7,96,82,39,43,35,20,15,11,11,0,36,8,28
N00001100,229,51,178,132,10,122,43,5,38,89,5,84,97,41,56,43,26,17,14,13,1,40,2,38
N00001101,215,48,167,147,11,136,44,3,41,103,8,95,68,37,31,25,17,8,15,15,0,28,5,23
N00001102,390,142,248,157,16,141,59,6,53,98,10,88,233,126,107,62,46,16,60,55,5,111,25,86
N00001103,144,45,99,56,4,52,23,1,22,33,3,30,88,41,47,5,3,2,26,26,0,57,12,45
N00001104,209,64,145,107,14,93,32,6,26,75,8,67,102,50,52,33,23,10,24,22,2,45,5,40
N00001105,201,61,140,105,11,94,35,7,28,70,4,66,96,50,46,15,10,5,23,22,1,58,18,40
N00001106,202,61,141,78,5,73,24,1,23,54,4,50,124,56,68,25,19,6,34,32,2,65,5,60
N00001107,220,70,150,95,8,87,35,2,33,60,6,54,125,62,63,25,14,11,39,35,4,61,13,48
N00001108,143,42,101,75,4,71,24,1,23,51,3,48,68,38,30,11,11,0,18,15,3,39,12,27
N00001109,269,98,171,106,14,92,47,7,40,59,7,52,163,84,79,19,16,3,51,42,9,93,26,67
N00001110,231,83,148,104,9,95,48,4,44,56,5,51,127,74,53,20,19,1,43,40,3,64,15,49
N00001111,462,141,321,212,22,190,85,9,76,127,13,114,250,119,131,49,32,17,75,66,9,126,21,105
N00001112,214,71,143,84,12,72,33,5,28,51,7,44,130,59,71,18,14,4,39,32,7,73,13,60
N00001113,1015,325,690,466,52,414,153,19,134,313,33,280,549,273,276,75,53,22,193,178,15,281,42,239
N00001114,258,58,200,130,12,118,39,4,35,91,8,83,128,46,82,17,12,5,28,24,4,83,10,73
N00001115,174,48,126,90,11,79,28,3,25,62,8,54,84,37,47,26,18,8,10,10,0,48,9,39
N00001116,386,152,234,171,24,147,63,8,55,108,16,92,215,128,87,40,30,10,91,85,6,84,13,71
N00001117,510,197,313,185,24,161,67,8,59,118,16,102,325,173,152,99,67,32,93,81,12,133,25,108
N00001118,195,93,102,72,7,65,27,6,21,45,1,44,123,86,37,39,31,8,46,44,2,38,11,27
N00001119,116,56,60,38,4,34,12,2,10,26,2,24,78,52,26,23,17,6,23,22,1,32,13,19
N00001120,148,66,82,54,6,48,22,2,20,32,4,28,94,60,34,30,24,6,29,26,3,35,10,25
N00001121,162,80,82,43,4,39,17,0,17,26,4,22,119,76,43,25,24,1,41,36,5,53,16,37
N00001122,127,62,65,31,6,25,10,2,8,21,4,17,96,56,40,40,22,18,27,22,5,29,12,17
N00001123,127,60,67,45,6,39,19,2,17,26,4,22,82,54,28,20,14,6,33,31,2,29,9,20
N00001124,392,109,283,194,14,180,69,6,63,125,8,117,198,95,103,35,23,12,64,57,7,99,15,84
N00001125,268,77,191,123,11,112,45,5,40,78,6,72,145,66,79,34,23,11,38,32,6,73,11,62
