GeographyCode,DC4403NI0001,DC4403NI0002,DC4403NI0003,DC4403NI0004,DC4403NI0005,DC4403NI0006,DC4403NI0007,DC4403NI0008,DC4403NI0009,DC4403NI0010,DC4403NI0011,DC4403NI0012,DC4403NI0013,DC4403NI0014,DC4403NI0015,DC4403NI0016,DC4403NI0017,DC4403NI0018,DC4403NI0019,DC4403NI0020,DC4403NI0021,DC4403NI0022,DC4403NI0023,DC4403NI0024,DC4403NI0025,DC4403NI0026,DC4403NI0027,DC4403NI0028,DC4403NI0029,DC4403NI0030,DC4403NI0031,DC4403NI0032,DC4403NI0033,DC4403NI0034,DC4403NI0035,DC4403NI0036,DC4403NI0037,DC4403NI0038,DC4403NI0039,DC4403NI0040,DC4403NI0041,DC4403NI0042,DC4403NI0043,DC4403NI0044,DC4403NI0045,DC4403NI0046,DC4403NI0047,DC4403NI0048,DC4403NI0049,DC4403NI0050,DC4403NI0051,DC4403NI0052,DC4403NI0053,DC4403NI0054,DC4403NI0055,DC4403NI0056,DC4403NI0057,DC4403NI0058,DC4403NI0059,DC4403NI0060,DC4403NI0061,DC4403NI0062,DC4403NI0063,DC4403NI0064,DC4403NI0065,DC4403NI0066,DC4403NI0067,DC4403NI0068,DC4403NI0069,DC4403NI0070,DC4403NI0071,DC4403NI0072,DC4403NI0073,DC4403NI0074,DC4403NI0075,DC4403NI0076,DC4403NI0077,DC4403NI0078,DC4403NI0079,DC4403NI0080,DC4403NI0081,DC4403NI0082,DC4403NI0083,DC4403NI0084,DC4403NI0085,DC4403NI0086,DC4403NI0087,DC4403NI0088,DC4403NI0089,DC4403NI0090,DC4403NI0091,DC4403NI0092,DC4403NI0093,DC4403NI0094,DC4403NI0095,DC4403NI0096,DC4403NI0097,DC4403NI0098,DC4403NI0099,DC4403NI0100,DC4403NI0101,DC4403NI0102,DC4403NI0103,DC4403NI0104,DC4403NI0105,DC4403NI0106,DC4403NI0107,DC4403NI0108,DC4403NI0109,DC4403NI0110,DC4403NI0111,DC4403NI0112,DC4403NI0113,DC4403NI0114,DC4403NI0115,DC4403NI0116,DC4403NI0117,DC4403NI0118,DC4403NI0119,DC4403NI0120,DC4403NI0121,DC4403NI0122,DC4403NI0123,DC4403NI0124,DC4403NI0125,DC4403NI0126,DC4403NI0127,DC4403NI0128,DC4403NI0129,DC4403NI0130,DC4403NI0131,DC4403NI0132
95LL26,3696,948,1737,39,71,104,712,2,40,9,34,3696,948,1737,39,71,104,712,2,40,9,34,3505,940,1721,39,60,67,602,2,38,6,30,1440,494,845,3,0,5,69,0,10,0,14,851,157,479,15,12,4,168,2,6,4,4,1214,289,397,21,48,58,365,0,22,2,12,191,8,16,0,11,37,110,0,2,3,4,173,8,13,0,11,37,96,0,2,3,3,15,0,2,0,0,0,13,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM01,4775,950,2097,27,755,27,808,6,33,13,59,4775,950,2097,27,755,27,808,6,33,13,59,4621,938,2076,25,750,24,712,6,31,10,49,1567,543,768,5,78,5,142,0,6,1,19,2058,261,984,20,293,19,441,4,15,2,19,996,134,324,0,379,0,129,2,10,7,11,154,12,21,2,5,3,96,0,2,3,10,137,10,21,2,5,0,85,0,1,3,10,14,2,0,0,0,0,11,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM02,3192,1316,1475,5,107,13,180,0,61,0,35,3192,1316,1475,5,107,13,180,0,61,0,35,3088,1300,1446,5,77,6,163,0,57,0,34,2028,915,994,5,1,0,65,0,31,0,17,550,202,239,0,15,0,61,0,19,0,14,510,183,213,0,61,6,37,0,7,0,3,104,16,29,0,30,7,17,0,4,0,1,92,16,29,0,29,0,13,0,4,0,1,12,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM03,3508,1350,1551,11,177,23,285,2,58,2,49,3508,1350,1551,11,177,23,285,2,58,2,49,3496,1348,1545,11,177,23,284,2,58,2,46,2554,1103,1213,2,32,4,144,1,21,0,34,615,186,213,1,53,17,109,1,24,2,9,327,59,119,8,92,2,31,0,13,0,3,9,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,0,1,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95MM04,2151,534,887,16,319,92,217,0,32,7,47,2151,534,887,16,319,92,217,0,32,7,47,2082,534,885,16,309,54,202,0,32,6,44,169,39,69,0,29,15,14,0,3,0,0,663,163,284,1,105,12,75,0,6,0,17,1250,332,532,15,175,27,113,0,23,6,27,69,0,2,0,10,38,15,0,0,1,3,55,0,0,0,10,35,8,0,0,1,1,11,0,1,0,0,2,6,0,0,0,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM05,2473,356,588,4,808,437,188,0,22,1,69,2471,356,588,4,808,435,188,0,22,1,69,2176,346,568,4,666,371,150,0,21,0,50,197,30,27,0,66,46,15,0,0,0,13,485,43,68,4,166,143,41,0,4,0,16,1494,273,473,0,434,182,94,0,17,0,21,295,10,20,0,142,64,38,0,1,1,19,286,9,20,0,142,64,30,0,1,1,19,8,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
95MM06,2552,436,1056,8,596,100,285,0,16,10,45,2552,436,1056,8,596,100,285,0,16,10,45,2415,434,1034,8,518,100,271,0,15,8,27,308,88,105,2,59,0,36,0,4,4,10,441,82,215,2,78,12,48,0,2,0,2,1666,264,714,4,381,88,187,0,9,4,15,137,2,22,0,78,0,14,0,1,2,18,135,2,22,0,78,0,14,0,1,0,18,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM07,2578,573,771,13,762,88,289,0,23,1,58,2578,573,771,13,762,88,289,0,23,1,58,2364,568,745,12,660,44,264,0,21,0,50,740,290,311,0,61,1,56,0,7,0,14,622,151,171,4,129,18,117,0,7,0,25,1002,127,263,8,470,25,91,0,7,0,11,214,5,26,1,102,44,25,0,2,1,8,205,4,26,1,98,42,23,0,2,1,8,8,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM08,2942,821,1123,8,349,232,324,3,28,9,45,2942,821,1123,8,349,232,324,3,28,9,45,2764,817,1113,7,324,132,294,3,27,8,39,965,369,441,0,32,26,75,0,6,0,16,1193,327,519,7,56,95,145,3,17,6,18,606,121,153,0,236,11,74,0,4,2,5,178,4,10,1,25,100,30,0,1,1,6,176,4,10,1,25,99,29,0,1,1,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM09,3562,1189,1743,12,153,72,322,0,13,0,58,3562,1189,1743,12,153,72,322,0,13,0,58,3529,1189,1742,12,150,53,314,0,13,0,56,2472,909,1324,12,11,16,156,0,7,0,37,698,187,298,0,61,37,97,0,4,0,14,359,93,120,0,78,0,61,0,2,0,5,33,0,1,0,3,19,8,0,0,0,2,32,0,1,0,3,19,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10,2750,257,811,4,993,396,168,0,29,16,76,2750,257,811,4,993,396,168,0,29,16,76,2668,245,796,4,980,385,137,0,29,16,76,278,27,49,0,128,22,26,0,3,3,20,954,51,253,0,295,261,46,0,14,7,27,1436,167,494,4,557,102,65,0,12,6,29,82,12,15,0,13,11,31,0,0,0,0,74,8,13,0,13,11,29,0,0,0,0,8,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM11,2277,289,730,1,914,150,115,0,7,6,65,2277,289,730,1,914,150,115,0,7,6,65,2114,289,716,1,791,145,105,0,7,3,57,177,22,22,0,89,22,5,0,0,0,17,732,84,237,0,279,65,35,0,5,0,27,1205,183,457,1,423,58,65,0,2,3,13,162,0,14,0,123,5,10,0,0,3,7,159,0,14,0,121,5,9,0,0,3,7,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95MM12,5858,677,2370,25,1149,834,507,0,67,89,140,5858,677,2370,25,1149,834,507,0,67,89,140,5588,676,2323,23,1035,819,425,0,61,88,138,1483,358,771,3,92,117,78,0,16,12,36,2669,216,1047,19,460,570,207,0,33,60,57,1436,102,505,1,483,132,140,0,12,16,45,269,0,47,2,114,15,82,0,6,1,2,252,0,41,2,113,15,73,0,5,1,2,15,0,6,0,0,0,9,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13,8872,1128,4408,54,1354,718,1007,1,86,16,100,8872,1128,4408,54,1354,718,1007,1,86,16,100,8695,1117,4392,53,1281,692,963,0,86,15,96,3357,662,2107,15,128,44,335,0,21,2,43,3512,276,1644,28,562,488,434,0,39,7,34,1826,179,641,10,591,160,194,0,26,6,19,168,2,16,1,73,26,44,1,0,1,4,160,2,12,1,73,26,40,1,0,1,4,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM14,2444,518,636,12,416,104,662,3,48,4,41,2437,518,636,12,415,99,661,3,48,4,41,2031,497,618,12,271,60,489,3,45,3,33,325,135,127,0,10,4,45,0,1,1,2,390,74,116,0,55,25,108,0,9,0,3,1316,288,375,12,206,31,336,3,35,2,28,398,13,18,0,144,39,172,0,3,1,8,356,13,18,0,140,39,134,0,3,1,8,34,0,0,0,4,0,30,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,7,0,0,0,1,5,1,0,0,0,0
95MM15,4329,1237,2165,12,151,126,553,6,31,3,45,4329,1237,2165,12,151,126,553,6,31,3,45,4242,1231,2147,10,150,103,517,6,30,3,45,2810,984,1543,6,17,11,201,2,19,2,25,881,168,393,1,60,45,197,0,9,0,8,551,79,211,3,73,47,119,4,2,1,12,85,6,18,0,1,23,36,0,1,0,0,74,6,14,0,1,23,29,0,1,0,0,10,0,3,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM16,5678,1105,2664,27,596,24,1125,13,43,11,70,5678,1105,2664,27,596,24,1125,13,43,11,70,5483,1069,2615,25,568,23,1052,13,40,11,67,2375,722,1333,0,59,0,206,13,18,0,24,1978,219,915,13,195,12,599,0,8,5,12,1130,128,367,12,314,11,247,0,14,6,31,193,34,49,2,28,1,73,0,3,0,3,180,32,44,2,28,1,69,0,1,0,3,13,2,5,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM17,3749,883,1933,21,317,77,428,5,28,9,48,3749,883,1933,21,317,77,428,5,28,9,48,3660,868,1923,21,314,54,400,5,23,9,43,1005,292,584,0,40,4,59,4,10,2,10,2135,489,1200,19,161,12,212,1,12,7,22,520,87,139,2,113,38,129,0,1,0,11,89,15,10,0,3,23,28,0,5,0,5,84,15,8,0,2,23,26,0,5,0,5,5,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM18,5116,1227,2892,15,262,16,567,5,75,7,50,5116,1227,2892,15,262,16,567,5,75,7,50,5058,1221,2872,15,260,15,542,5,75,7,46,2745,872,1544,3,52,0,204,5,39,5,21,1534,212,927,6,81,3,257,0,36,0,12,779,137,401,6,127,12,81,0,0,2,13,58,6,20,0,2,1,25,0,0,0,4,52,6,14,0,2,1,25,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM19,3044,902,1302,99,21,11,656,0,42,3,8,3044,902,1302,99,21,11,656,0,42,3,8,2918,898,1283,98,21,2,566,0,39,3,8,674,324,280,6,0,0,56,0,7,0,1,1946,554,871,63,8,0,417,0,26,0,7,298,20,132,29,13,2,93,0,6,3,0,126,4,19,1,0,9,90,0,3,0,0,104,4,18,1,0,7,71,0,3,0,0,22,0,1,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM20,3358,952,1237,18,470,70,488,2,40,4,77,3358,952,1237,18,470,70,488,2,40,4,77,3306,950,1235,18,435,69,480,2,38,4,75,739,249,328,0,34,7,86,0,13,0,22,1797,536,629,11,204,57,295,2,13,3,47,770,165,278,7,197,5,99,0,12,1,6,52,2,2,0,35,1,8,0,2,0,2,50,2,2,0,35,1,6,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM21,3381,1007,1777,16,275,12,229,0,28,0,37,3381,1007,1777,16,275,12,229,0,28,0,37,3365,1003,1776,16,271,12,227,0,26,0,34,1166,394,663,2,26,7,64,0,5,0,5,1454,465,791,10,49,5,103,0,13,0,18,745,144,322,4,196,0,60,0,8,0,11,16,4,1,0,4,0,2,0,2,0,3,16,4,1,0,4,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM22,2472,1055,919,6,27,68,310,0,27,4,56,2472,1055,919,6,27,68,310,0,27,4,56,2408,1055,915,6,26,34,293,0,23,3,53,772,405,285,0,9,0,61,0,2,0,10,1237,542,472,6,9,21,149,0,19,3,16,399,108,158,0,8,13,83,0,2,0,27,64,0,4,0,1,34,17,0,4,1,3,40,0,4,0,1,33,0,0,0,1,1,23,0,0,0,0,1,16,0,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM23,2476,600,598,8,268,88,810,4,37,14,49,2470,600,598,8,268,88,804,4,37,14,49,2139,581,578,8,234,39,612,0,31,10,46,89,30,16,1,15,1,19,0,1,0,6,493,142,146,4,64,8,120,0,1,0,8,1557,409,416,3,155,30,473,0,29,10,32,331,19,20,0,34,49,192,4,6,4,3,248,15,16,0,34,48,121,2,6,3,3,76,0,4,0,0,1,70,0,0,1,0,7,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0
95MM24,2503,508,761,4,729,228,166,0,20,1,86,2503,508,761,4,729,228,166,0,20,1,86,2462,508,750,4,705,226,163,0,20,1,85,275,61,86,0,64,45,9,0,1,1,8,715,268,210,3,98,57,56,0,7,0,16,1472,179,454,1,543,124,98,0,12,0,61,41,0,11,0,24,2,3,0,0,0,1,39,0,11,0,24,0,3,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25,6354,470,2477,27,1651,1050,507,0,24,68,80,6354,470,2477,27,1651,1050,507,0,24,68,80,5951,469,2435,26,1464,965,442,0,24,68,58,1249,198,808,10,113,35,74,0,8,0,3,2512,155,905,7,386,726,233,0,8,61,31,2190,116,722,9,965,204,135,0,8,7,24,403,1,42,1,187,85,65,0,0,0,22,362,1,36,1,169,74,60,0,0,0,21,39,0,6,0,18,11,3,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM26,3129,662,1599,56,427,58,257,0,23,8,39,3129,662,1599,56,427,58,257,0,23,8,39,3068,662,1596,56,382,58,249,0,23,8,34,673,213,368,5,19,4,51,0,5,3,5,1710,400,968,51,69,33,150,0,18,3,18,685,49,260,0,294,21,48,0,0,2,11,61,0,3,0,45,0,8,0,0,0,5,58,0,3,0,45,0,5,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM27,3217,632,578,15,445,314,1105,4,40,41,43,3208,632,578,15,444,312,1101,4,38,41,43,2093,592,517,13,230,74,582,1,32,22,30,278,101,88,4,20,4,50,0,0,6,5,388,113,126,0,73,15,53,1,3,0,4,1427,378,303,9,137,55,479,0,29,16,21,1115,40,61,2,214,238,519,3,6,19,13,956,37,60,0,206,218,398,3,6,15,13,131,3,0,0,8,20,100,0,0,0,0,28,0,1,2,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,4,0,2,0,0
95MM28,2269,474,581,2,434,126,554,1,23,26,48,2253,474,581,2,434,125,548,1,23,17,48,1726,451,559,2,271,23,361,0,20,8,31,118,36,35,0,22,0,13,0,0,0,12,127,19,44,2,28,4,29,0,0,0,1,1481,396,480,0,221,19,319,0,20,8,18,527,23,22,0,163,102,187,1,3,9,17,420,19,21,0,151,92,110,0,1,9,17,89,4,0,0,12,6,65,0,2,0,0,18,0,1,0,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,6,0,0,9,0
95MM29,3408,573,1318,16,395,85,946,5,15,11,44,3408,573,1318,16,395,85,946,5,15,11,44,3155,565,1302,16,373,62,774,5,13,5,40,501,72,278,0,40,4,98,5,0,0,4,1042,137,542,5,106,12,227,0,7,1,5,1612,356,482,11,227,46,449,0,6,4,31,253,8,16,0,22,23,172,0,2,6,4,186,7,14,0,21,22,112,0,0,6,4,36,0,1,0,1,0,32,0,2,0,0,31,1,1,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM30,2083,513,657,15,358,133,298,0,16,4,89,2083,513,657,15,358,133,298,0,16,4,89,1750,501,623,15,188,72,263,0,16,2,70,100,8,27,0,18,4,8,0,0,0,35,246,63,70,0,52,37,19,0,1,0,4,1404,430,526,15,118,31,236,0,15,2,31,333,12,34,0,170,61,35,0,0,2,19,307,8,31,0,167,60,20,0,0,2,19,24,4,2,0,2,1,15,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN01,3134,1019,1245,19,268,87,382,4,52,6,52,3134,1019,1245,19,268,87,382,4,52,6,52,3071,1000,1240,19,264,79,360,0,51,6,52,1616,717,664,0,47,11,129,0,20,5,23,886,157,377,12,102,60,144,0,17,0,17,569,126,199,7,115,8,87,0,14,1,12,53,14,0,0,4,8,22,4,1,0,0,35,10,0,0,3,8,13,0,1,0,0,9,2,0,0,1,0,6,0,0,0,0,9,2,0,0,0,0,3,4,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN02,2211,746,1089,3,133,59,135,0,19,11,16,2211,746,1089,3,133,59,135,0,19,11,16,2162,746,1085,3,119,34,135,0,19,5,16,1420,580,759,0,21,13,41,0,0,1,5,422,98,225,0,20,17,52,0,4,4,2,320,68,101,3,78,4,42,0,15,0,9,49,0,4,0,14,25,0,0,0,6,0,43,0,4,0,14,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN03,2800,684,1350,15,272,46,346,0,29,2,56,2800,684,1350,15,272,46,346,0,29,2,56,2669,679,1341,14,256,2,298,0,29,0,50,1244,403,703,0,10,0,95,0,8,0,25,744,166,422,14,47,2,80,0,5,0,8,681,110,216,0,199,0,123,0,16,0,17,131,5,9,1,16,44,48,0,0,2,6,99,5,9,1,16,40,21,0,0,2,5,15,0,0,0,0,3,12,0,0,0,0,17,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN04,2861,421,1024,35,620,16,608,3,33,27,74,2861,421,1024,35,620,16,608,3,33,27,74,2736,413,1018,35,552,16,581,3,33,15,70,623,132,295,0,41,0,140,0,2,0,13,800,101,290,19,135,12,191,3,11,8,30,1313,180,433,16,376,4,250,0,20,7,27,125,8,6,0,68,0,27,0,0,12,4,101,7,6,0,65,0,21,0,0,0,2,19,0,0,0,2,0,4,0,0,12,1,5,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN05,2472,616,998,17,303,56,372,8,38,0,64,2472,616,998,17,303,56,372,8,38,0,64,2261,606,977,17,191,54,320,8,37,0,51,669,285,256,0,20,6,70,0,9,0,23,923,188,468,11,60,36,131,5,11,0,13,669,133,253,6,111,12,119,3,17,0,15,208,7,21,0,112,2,52,0,1,0,13,197,6,21,0,110,2,44,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,2,0,8,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN06,3450,889,1562,12,160,186,546,5,35,2,53,3450,889,1562,12,160,186,546,5,35,2,53,3334,878,1545,12,138,180,502,0,34,2,43,1417,508,742,2,8,16,116,0,6,0,19,1359,205,641,8,54,146,272,0,14,2,17,558,165,162,2,76,18,114,0,14,0,7,115,10,17,0,22,6,44,5,1,0,10,62,4,3,0,21,6,22,0,1,0,5,12,3,2,0,0,0,6,0,0,0,1,41,3,12,0,1,0,16,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN07,3228,508,1570,49,306,142,537,0,56,17,43,3228,508,1570,49,306,142,537,0,56,17,43,3039,502,1561,47,274,80,471,0,56,13,35,802,201,457,0,26,9,87,0,6,1,15,1441,167,913,40,52,16,197,0,38,12,6,796,134,191,7,196,55,187,0,12,0,14,186,6,9,2,32,62,63,0,0,4,8,164,6,7,2,29,60,48,0,0,4,8,17,0,1,0,3,2,11,0,0,0,0,5,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN08,3269,1173,1467,11,155,6,345,9,35,2,66,3269,1173,1467,11,155,6,345,9,35,2,66,3211,1163,1465,7,147,6,313,9,33,2,66,2069,888,1021,0,11,4,86,0,11,0,48,674,151,285,4,77,2,128,0,13,2,12,468,124,159,3,59,0,99,9,9,0,6,57,9,2,4,8,0,32,0,2,0,0,32,4,2,4,8,0,14,0,0,0,0,10,2,0,0,0,0,6,0,2,0,0,15,3,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN09,2982,1109,1376,8,142,0,267,2,32,1,45,2980,1109,1374,8,142,0,267,2,32,1,45,2952,1098,1370,8,141,0,256,2,32,1,44,2178,952,1018,2,19,0,141,2,14,0,30,441,90,216,4,41,0,64,0,16,1,9,333,56,136,2,81,0,51,0,2,0,5,16,0,4,0,1,0,11,0,0,0,0,14,0,4,0,1,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,11,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0
95NN10,3111,1005,1373,3,30,125,480,4,45,3,43,3111,1005,1373,3,30,125,480,4,45,3,43,2746,937,1335,0,15,19,367,1,33,0,39,1936,739,933,0,0,18,209,1,14,0,22,514,108,295,0,2,0,90,0,9,0,10,296,90,107,0,13,1,68,0,10,0,7,365,68,38,3,15,106,113,3,12,3,4,294,57,25,3,15,106,70,1,10,3,4,54,5,7,0,0,0,38,2,2,0,0,17,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN11,3876,1112,2135,21,149,4,357,0,24,0,74,3876,1112,2135,21,149,4,357,0,24,0,74,3860,1107,2135,21,149,4,346,0,24,0,74,2557,838,1516,0,9,0,140,0,20,0,34,766,156,391,20,56,0,126,0,0,0,17,537,113,228,1,84,4,80,0,4,0,23,11,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN12,2851,869,1162,14,271,0,433,5,28,7,62,2851,869,1162,14,271,0,433,5,28,7,62,2721,842,1132,14,242,0,397,5,25,7,57,1316,576,567,0,22,0,112,3,8,4,24,713,122,314,13,65,0,172,2,5,3,17,692,144,251,1,155,0,113,0,12,0,16,128,27,28,0,29,0,36,0,3,0,5,107,20,26,0,25,0,32,0,3,0,1,10,2,0,0,3,0,3,0,0,0,2,11,5,2,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN13,3012,1161,1558,11,51,0,161,5,30,0,35,3012,1161,1558,11,51,0,161,5,30,0,35,2963,1133,1544,11,51,0,155,5,30,0,34,2540,1045,1307,11,12,0,109,5,24,0,27,343,80,187,0,27,0,36,0,6,0,7,80,8,50,0,12,0,10,0,0,0,0,19,2,10,0,0,0,6,0,0,0,1,10,2,4,0,0,0,4,0,0,0,0,9,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN14,3342,944,1453,17,149,4,429,129,35,138,44,3342,944,1453,17,149,4,429,129,35,138,44,3318,938,1449,17,149,2,422,129,34,134,44,1982,716,1032,0,20,0,138,11,22,13,30,819,125,239,12,52,0,209,87,5,88,2,517,97,178,5,77,2,75,31,7,33,12,20,2,4,0,0,2,7,0,1,4,0,10,1,4,0,0,0,3,0,0,2,0,10,1,0,0,0,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN15,2944,656,1186,12,449,23,540,0,34,4,40,2944,656,1186,12,449,23,540,0,34,4,40,2727,633,1162,12,403,13,443,0,28,2,31,765,298,377,0,22,0,55,0,2,0,11,751,111,363,11,81,2,158,0,15,0,10,1211,224,422,1,300,11,230,0,11,2,10,217,23,24,0,46,10,97,0,6,2,9,187,21,22,0,46,10,71,0,6,2,9,19,0,2,0,0,0,17,0,0,0,0,11,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
