GeographyCode,DC2503NI0001,DC2503NI0002,DC2503NI0003,DC2503NI0004,DC2503NI0005,DC2503NI0006,DC2503NI0007,DC2503NI0008,DC2503NI0009,DC2503NI0010,DC2503NI0011,DC2503NI0012,DC2503NI0013,DC2503NI0014,DC2503NI0015,DC2503NI0016,DC2503NI0017,DC2503NI0018,DC2503NI0019,DC2503NI0020,DC2503NI0021,DC2503NI0022,DC2503NI0023,DC2503NI0024,DC2503NI0025,DC2503NI0026,DC2503NI0027,DC2503NI0028,DC2503NI0029,DC2503NI0030,DC2503NI0031,DC2503NI0032,DC2503NI0033,DC2503NI0034,DC2503NI0035,DC2503NI0036,DC2503NI0037,DC2503NI0038,DC2503NI0039,DC2503NI0040,DC2503NI0041,DC2503NI0042,DC2503NI0043,DC2503NI0044,DC2503NI0045,DC2503NI0046,DC2503NI0047,DC2503NI0048,DC2503NI0049,DC2503NI0050,DC2503NI0051,DC2503NI0052,DC2503NI0053,DC2503NI0054,DC2503NI0055,DC2503NI0056,DC2503NI0057,DC2503NI0058,DC2503NI0059,DC2503NI0060,DC2503NI0061,DC2503NI0062,DC2503NI0063,DC2503NI0064,DC2503NI0065,DC2503NI0066,DC2503NI0067,DC2503NI0068,DC2503NI0069,DC2503NI0070,DC2503NI0071,DC2503NI0072
95DD21,1744,501,206,284,71,183,354,145,1381,420,171,250,61,150,284,45,74,21,9,11,3,9,20,1,15,4,5,3,1,1,1,0,1,1,0,0,0,0,0,0,21,8,0,1,1,3,6,2,11,4,0,2,0,2,0,3,204,37,19,15,2,17,29,85,37,6,2,2,3,1,14,9
95DD22,2519,860,213,380,122,318,547,79,2358,821,204,361,118,292,495,67,56,16,3,5,1,12,18,1,19,7,0,2,2,3,5,0,4,0,0,1,0,0,2,1,21,3,2,3,0,4,7,2,3,1,0,0,0,0,0,2,29,6,3,2,1,1,11,5,29,6,1,6,0,6,9,1
95DD23,2027,608,193,292,117,258,493,66,1919,591,181,280,110,247,451,59,51,9,9,8,4,4,17,0,14,3,1,1,0,2,7,0,4,0,0,0,0,1,3,0,9,1,0,0,2,2,3,1,6,1,0,0,0,0,2,3,7,2,1,1,1,1,0,1,17,1,1,2,0,1,10,2
95DD24,2152,548,244,327,96,263,526,148,1818,492,212,291,80,231,449,63,78,16,9,11,7,8,25,2,30,9,4,1,0,6,10,0,2,0,0,0,0,1,1,0,45,11,4,4,2,3,16,5,5,0,1,1,0,0,1,2,142,15,11,15,6,13,19,63,32,5,3,4,1,1,5,13
95EE01,1421,443,160,251,92,188,241,46,1349,423,152,238,90,185,226,35,37,11,4,10,1,1,7,3,5,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,22,6,2,1,1,2,6,4,2,1,0,0,0,0,1,0,3,1,0,0,0,0,0,2,3,1,0,1,0,0,0,1
95EE02,1644,552,193,252,66,193,341,47,1542,527,179,238,63,180,312,43,56,18,8,6,1,6,15,2,19,4,2,3,0,4,5,1,1,1,0,0,0,0,0,0,6,1,0,0,0,1,4,0,5,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,15,1,2,5,2,1,3,1
95EE03,1605,549,208,246,66,169,292,75,1440,510,189,227,57,154,257,46,73,22,10,9,7,9,13,3,20,3,4,3,1,2,5,2,2,0,0,1,0,1,0,0,12,4,0,2,1,0,4,1,8,1,0,1,0,2,3,1,36,9,1,1,0,1,4,20,14,0,4,2,0,0,6,2
95EE04,1602,564,174,260,82,199,274,49,1508,542,155,243,78,192,255,43,39,8,8,6,2,3,10,2,14,2,6,5,1,0,0,0,1,0,0,0,0,0,0,1,15,5,2,1,1,1,4,1,6,0,2,3,0,1,0,0,5,5,0,0,0,0,0,0,14,2,1,2,0,2,5,2
95EE05,1243,421,145,193,52,144,245,43,1141,402,134,179,50,130,213,33,47,12,5,7,1,8,14,0,9,2,1,2,0,2,2,0,13,2,1,4,1,2,3,0,10,1,2,0,0,1,5,1,5,0,0,1,0,0,4,0,10,0,0,0,0,0,1,9,8,2,2,0,0,1,3,0
95EE06,1700,527,195,283,101,227,294,73,1590,495,183,267,99,216,280,50,20,4,3,5,0,3,4,1,8,4,1,0,0,1,2,0,3,1,0,0,0,1,0,1,30,7,4,5,2,4,4,4,4,1,1,0,0,0,0,2,36,14,3,4,0,1,0,14,9,1,0,2,0,1,4,1
95EE07,1407,536,198,240,61,152,171,49,1330,509,189,227,61,141,158,45,33,9,5,9,0,4,5,1,11,3,3,0,0,3,2,0,1,0,0,1,0,0,0,0,17,11,1,1,0,1,3,0,3,0,0,1,0,2,0,0,6,2,0,1,0,0,2,1,6,2,0,0,0,1,1,2
95EE08,1457,468,145,203,61,160,357,63,1316,441,134,183,52,149,319,38,45,8,6,6,3,5,14,3,17,4,0,3,0,2,6,2,1,0,0,1,0,0,0,0,19,5,1,0,1,0,8,4,8,0,1,1,3,0,1,2,27,6,1,1,1,2,3,13,24,4,2,8,1,2,6,1
95EE09,1500,494,159,256,80,161,288,62,1409,479,147,234,76,151,272,50,37,4,7,12,1,9,3,1,17,3,2,6,1,1,4,0,2,1,0,0,0,0,0,1,16,6,2,2,2,0,4,0,1,0,0,1,0,0,0,0,12,0,1,0,0,0,1,10,6,1,0,1,0,0,4,0
95EE10,1388,483,145,213,75,163,239,70,1250,452,135,193,72,151,212,35,38,6,2,8,1,9,9,3,4,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20,8,1,3,0,1,7,0,3,0,3,0,0,0,0,0,61,16,4,8,1,2,2,28,12,0,0,1,1,0,7,3
95EE11,1339,420,138,207,64,157,288,65,1261,407,129,199,61,146,261,58,40,6,7,3,2,6,14,2,14,3,0,2,0,1,5,3,2,0,1,0,0,0,1,0,8,3,0,0,0,1,4,0,3,0,1,0,0,1,1,0,3,0,0,0,0,1,1,1,8,1,0,3,1,1,1,1
95EE12,1968,705,302,318,82,224,272,65,1773,652,268,293,74,209,236,41,98,29,22,14,3,8,18,4,24,5,5,2,3,2,7,0,6,1,3,0,0,1,0,1,13,5,0,1,1,0,6,0,6,2,0,2,0,2,0,0,39,9,3,5,1,1,4,16,9,2,1,1,0,1,1,3
95EE13,1280,506,126,195,44,123,234,52,1148,467,116,183,43,112,199,28,61,14,7,8,0,8,19,5,13,9,1,1,0,1,1,0,1,0,0,0,0,0,0,1,20,7,1,1,0,1,8,2,2,0,0,0,0,0,1,1,16,5,0,1,0,0,0,10,19,4,1,1,1,1,6,5
95EE14,2083,614,254,352,93,277,442,51,1891,560,230,327,86,251,399,38,104,36,11,18,4,15,16,4,26,6,6,1,2,1,10,0,3,1,0,0,0,0,2,0,22,8,3,4,0,1,6,0,6,0,1,0,0,2,1,2,10,0,1,1,0,5,1,2,21,3,2,1,1,2,7,5
95EE15,1357,458,165,221,63,160,245,45,1272,441,154,207,57,151,219,43,49,12,6,8,3,4,15,1,11,0,2,3,1,1,4,0,2,1,0,0,1,0,0,0,7,1,2,1,1,1,1,0,6,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,9,3,0,2,0,3,0,1
95EE16,1614,489,207,297,83,189,298,51,1483,462,191,275,78,176,265,36,72,12,11,16,2,8,20,3,22,6,1,3,0,3,8,1,2,0,1,0,0,1,0,0,15,6,0,1,3,1,2,2,5,2,1,0,0,0,0,2,4,0,0,0,0,0,1,3,11,1,2,2,0,0,2,4
95FF01,3660,666,437,600,123,535,1174,125,3186,599,388,553,109,468,997,72,183,24,24,23,3,25,82,2,33,5,10,2,1,4,9,2,6,0,1,1,0,1,3,0,87,21,2,5,5,11,36,7,18,0,0,3,1,6,7,1,59,8,4,5,0,5,13,24,88,9,8,8,4,15,27,17
95FF02,2105,576,225,323,141,275,456,109,1968,561,214,309,139,262,411,72,47,5,6,6,0,8,21,1,14,1,3,2,1,1,5,1,1,0,0,0,0,1,0,0,21,8,1,2,0,0,7,3,5,0,0,1,0,0,3,1,34,1,0,0,0,1,2,30,15,0,1,3,1,2,7,1
95FF03,2304,583,360,402,103,335,432,89,2052,536,319,366,96,306,375,54,107,23,27,17,2,12,20,6,21,6,3,2,1,3,4,2,6,1,0,3,0,2,0,0,27,7,2,4,0,3,8,3,13,1,2,3,0,2,5,0,43,4,5,2,2,3,9,18,35,5,2,5,2,4,11,6
95FF04,2038,571,220,311,79,258,519,80,1908,555,205,295,76,246,465,66,60,6,10,9,2,8,22,3,13,2,2,2,1,1,4,1,5,1,0,0,0,0,3,1,26,6,1,2,0,1,13,3,2,0,0,1,0,0,0,1,4,0,0,1,0,0,0,3,20,1,2,1,0,2,12,2
95FF05,2045,590,258,309,103,226,478,81,1814,549,230,278,93,194,408,62,84,11,11,16,6,16,24,0,19,1,4,2,1,1,10,0,3,0,0,0,1,0,2,0,33,7,0,6,1,5,13,1,10,0,2,1,1,3,3,0,49,14,7,4,0,3,5,16,33,8,4,2,0,4,13,2
95FF06,3093,689,342,487,153,437,867,118,2772,639,302,449,143,399,752,88,117,14,23,16,3,17,40,4,42,7,9,3,1,5,17,0,6,1,0,2,0,1,2,0,42,10,1,3,1,4,21,2,19,6,1,2,2,3,4,1,49,6,3,5,2,5,10,18,46,6,3,7,1,3,21,5
95FF07,2091,733,310,333,89,214,298,114,1862,677,288,297,86,183,256,75,89,22,11,17,1,13,18,7,13,5,2,1,0,2,3,0,1,0,0,1,0,0,0,0,49,14,5,3,1,5,10,11,13,1,0,5,0,2,3,2,21,2,1,4,0,3,1,10,43,12,3,5,1,6,7,9
95FF08,1941,634,251,293,68,224,388,83,1756,594,224,275,64,207,333,59,85,20,18,9,0,10,23,5,19,4,3,3,1,3,5,0,4,3,0,0,0,0,1,0,30,8,3,3,1,1,12,2,11,1,2,0,1,1,4,2,13,1,0,0,0,1,2,9,23,3,1,3,1,1,8,6
95FF09,1935,664,264,306,81,185,346,89,1724,615,238,276,77,168,288,62,88,27,13,13,3,8,22,2,24,8,7,1,0,1,6,1,2,1,0,0,0,0,1,0,30,5,0,7,1,3,9,5,11,1,0,1,0,0,6,3,30,3,2,6,0,3,5,11,26,4,4,2,0,2,9,5
95FF10,2625,588,306,441,135,352,720,83,2441,570,282,411,132,333,644,69,93,7,14,18,1,12,38,3,10,2,2,1,1,0,2,2,2,0,0,0,0,0,2,0,20,1,1,2,0,3,10,3,14,2,3,3,0,2,3,1,5,0,0,0,0,1,4,0,40,6,4,6,1,1,17,5
95FF11,2014,595,216,307,105,253,466,72,1863,569,199,288,101,235,406,65,70,9,12,8,2,5,30,4,16,3,1,4,0,4,4,0,3,1,0,0,0,1,1,0,23,6,3,0,0,3,11,0,7,1,0,2,0,1,3,0,6,0,0,1,2,0,1,2,26,6,1,4,0,4,10,1
95FF12,2184,671,240,298,103,263,549,60,2013,633,219,277,100,239,495,50,75,23,12,9,1,12,17,1,19,4,2,1,1,5,6,0,4,0,2,1,0,0,1,0,36,7,3,6,1,5,9,5,5,0,0,2,0,0,2,1,5,2,0,0,0,1,1,1,27,2,2,2,0,1,18,2
95FF13,2087,583,260,326,100,224,528,66,1921,555,242,302,93,204,473,52,72,12,11,14,4,6,22,3,16,2,4,3,0,0,7,0,0,0,0,0,0,0,0,0,38,9,1,3,1,8,12,4,11,1,1,1,2,1,5,0,9,1,1,0,0,1,0,6,20,3,0,3,0,4,9,1
95FF14,1917,474,182,291,81,198,625,66,1798,458,174,279,80,180,575,52,50,4,6,4,0,10,23,3,14,3,1,3,0,2,4,1,4,1,0,0,0,0,3,0,25,7,0,3,1,3,9,2,5,1,0,1,0,0,1,2,6,0,0,1,0,0,1,4,15,0,1,0,0,3,9,2
95FF15,2144,783,252,328,101,260,315,105,1922,721,230,301,93,233,286,58,71,20,9,14,3,14,7,4,20,6,2,2,0,6,3,1,4,4,0,0,0,0,0,0,31,9,5,6,2,3,3,3,4,2,0,1,0,0,0,1,64,8,3,4,2,3,11,33,28,13,3,0,1,1,5,5
95FF16,1910,482,217,303,73,242,530,63,1743,454,201,286,70,222,463,47,68,14,9,8,0,7,29,1,27,5,3,5,2,3,8,1,8,3,0,1,0,0,1,3,29,6,1,2,1,3,13,3,6,0,1,0,0,4,1,0,8,0,0,0,0,2,3,3,21,0,2,1,0,1,12,5
95FF17,1434,558,185,197,51,149,233,61,1278,514,166,180,49,138,195,36,69,17,13,12,1,8,16,2,8,3,1,0,0,0,3,1,1,0,0,1,0,0,0,0,24,11,1,2,1,1,6,2,3,0,2,0,0,0,1,0,29,8,0,1,0,0,7,13,22,5,2,1,0,2,5,7
95GG01,4151,1508,508,588,200,462,760,125,3923,1441,487,558,194,446,690,107,55,16,7,8,3,4,16,1,13,2,3,2,1,0,4,1,3,0,0,1,0,0,2,0,97,37,6,13,1,8,25,7,9,4,0,0,1,0,3,1,8,1,2,1,0,1,1,2,43,7,3,5,0,3,19,6
95GG02,4454,2163,677,659,149,383,315,108,4213,2070,651,631,143,363,269,86,96,49,16,8,1,7,13,2,20,11,1,1,0,2,5,0,2,2,0,0,0,0,0,0,55,21,5,4,3,7,9,6,10,2,0,1,0,0,5,2,12,0,2,2,0,0,1,7,46,8,2,12,2,4,13,5
95GG03,4897,948,394,599,167,581,2019,189,4104,859,348,521,151,509,1610,106,244,39,18,28,5,20,122,12,62,2,2,6,1,9,40,2,11,0,0,0,1,1,9,0,108,10,4,10,1,10,69,4,56,2,1,5,3,6,26,13,58,9,7,5,1,4,20,12,254,27,14,24,4,22,123,40
95GG04,3862,1810,539,511,128,292,427,155,3426,1712,495,462,120,267,286,84,84,25,15,15,2,6,17,4,33,14,8,2,2,1,4,2,4,0,0,0,0,1,3,0,58,17,5,6,0,4,21,5,36,6,3,8,1,2,10,6,102,25,3,7,2,8,26,31,119,11,10,11,1,3,60,23
95GG05,5043,910,386,496,103,604,2258,286,3655,763,305,391,85,462,1571,78,250,20,15,32,3,34,137,9,52,5,4,5,1,6,31,0,10,2,0,2,0,4,2,0,253,29,7,14,1,19,177,6,86,2,4,5,0,13,46,16,275,38,16,12,4,25,96,84,462,51,35,35,9,41,198,93
95GG06,4503,1611,673,707,229,528,587,168,4130,1515,640,636,216,485,513,125,120,35,17,30,5,12,17,4,36,12,8,6,3,4,2,1,10,4,0,2,0,3,0,1,25,7,0,4,1,3,6,4,22,5,2,6,0,4,3,2,45,9,3,4,1,7,8,13,115,24,3,19,3,10,38,18
95GG07,4242,1620,642,594,135,448,638,165,3775,1509,606,558,130,425,457,90,68,21,13,11,3,7,12,1,12,4,2,2,0,0,3,1,3,2,0,1,0,0,0,0,101,34,9,12,2,6,33,5,7,3,1,0,0,2,1,0,47,15,4,2,0,2,4,20,229,32,7,8,0,6,128,48
95GG08,3870,1150,469,619,144,471,884,133,3392,1049,426,567,136,413,722,79,141,37,14,19,2,25,39,5,35,10,3,5,0,4,13,0,8,3,3,0,0,0,2,0,73,18,3,6,2,8,32,4,16,2,5,2,0,0,6,1,116,17,5,11,3,14,33,33,89,14,10,9,1,7,37,11
95GG09,5018,1226,542,675,211,535,1631,198,4446,1146,490,613,201,468,1392,136,199,36,18,29,4,25,74,13,64,11,6,5,4,7,30,1,10,3,0,0,0,1,5,1,59,8,4,5,0,11,29,2,32,4,3,5,0,5,13,2,66,5,3,6,1,4,22,25,142,13,18,12,1,14,66,18
95GG10,3388,1188,369,384,105,404,681,257,2664,1057,314,286,99,320,479,109,165,44,18,43,0,19,35,6,43,17,10,5,0,5,6,0,8,4,0,0,0,0,4,0,25,2,0,2,0,7,13,1,47,6,1,3,2,8,19,8,267,39,18,32,3,22,58,95,169,19,8,13,1,23,67,38
95GG11,4544,1274,456,544,184,520,1318,248,3717,1148,400,453,172,425,1012,107,194,37,22,25,2,27,80,1,57,11,5,5,2,11,22,1,10,1,1,1,0,2,5,0,68,14,2,9,1,7,31,4,48,5,5,4,2,15,16,1,304,34,15,30,2,18,89,116,146,24,6,17,3,15,63,18
95GG12,8071,927,496,720,80,3172,2332,344,5998,748,389,580,61,2709,1417,94,449,20,13,41,3,225,139,8,68,7,3,6,0,18,32,2,18,1,0,2,0,6,9,0,373,24,10,19,5,72,208,35,166,6,12,7,1,19,94,27,278,31,22,16,3,36,95,75,721,90,47,49,7,87,338,103
95GG13,3820,1207,415,486,133,424,1042,113,3407,1118,382,442,123,383,897,62,128,32,15,18,6,15,37,5,36,8,4,5,3,2,14,0,8,2,2,0,0,1,3,0,64,12,2,5,1,1,38,5,35,6,1,6,0,6,9,7,49,6,2,1,0,7,8,25,93,23,7,9,0,9,36,9
95GG14,3890,648,368,579,136,540,1522,97,3569,613,351,543,128,506,1352,76,112,14,5,18,5,14,54,2,23,6,1,2,0,2,11,1,1,0,0,0,1,0,0,0,99,10,6,10,1,8,59,5,9,0,0,1,0,2,6,0,18,2,0,0,0,1,10,5,59,3,5,5,1,7,30,8
95GG15,4901,978,405,649,171,558,1964,176,4309,899,362,587,161,502,1687,111,204,24,14,28,2,30,102,4,45,8,3,3,2,3,22,4,8,1,1,2,0,0,4,0,110,22,8,9,1,6,55,9,18,4,0,1,1,2,9,1,62,7,2,7,1,4,18,23,145,13,15,12,3,11,67,24
95GG16,4343,1104,474,618,132,546,1311,158,3721,1012,418,537,122,479,1056,97,156,27,17,20,5,22,62,3,36,6,1,8,0,6,13,2,3,0,2,0,0,0,1,0,140,24,6,23,2,14,65,6,48,3,6,5,1,9,19,5,80,14,6,6,0,5,14,35,159,18,18,19,2,11,81,10
95GG17,4048,1339,609,672,151,455,698,124,3724,1257,579,623,146,426,613,80,102,29,14,26,2,12,18,1,22,11,3,1,0,2,4,1,6,1,0,1,0,0,4,0,63,23,4,9,1,3,17,6,23,5,0,1,0,2,10,5,41,1,4,4,0,2,9,21,67,12,5,7,2,8,23,10
95GG18,3841,1604,549,582,110,371,503,122,3488,1545,502,541,103,336,392,69,53,15,13,10,0,5,9,1,7,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,86,20,12,14,2,9,23,6,12,1,4,0,0,3,3,1,73,10,7,5,3,5,24,19,122,13,8,11,1,13,50,26
95GG19,3619,2062,487,397,101,263,186,123,3383,1992,437,367,93,241,152,101,87,35,16,11,4,8,11,2,39,19,7,2,3,2,5,1,5,2,0,2,0,1,0,0,9,2,2,1,0,2,2,0,17,2,4,4,0,2,3,2,30,0,6,4,0,4,4,12,49,10,15,6,1,3,9,5
95GG20,3992,1655,511,470,107,377,707,165,3277,1522,436,376,98,313,451,81,146,34,16,28,3,17,44,4,70,22,6,16,1,4,19,2,10,5,1,2,0,1,1,0,40,6,6,2,0,5,19,2,39,5,4,3,0,3,21,3,213,30,23,31,4,17,51,57,197,31,19,12,1,17,101,16
95GG21,4134,2077,548,466,108,336,432,167,3726,1990,512,434,101,309,292,88,73,27,14,11,1,4,12,4,17,6,3,4,1,1,2,0,4,2,0,0,0,0,2,0,58,29,2,2,2,5,16,2,27,2,0,3,2,7,5,8,60,11,2,4,0,4,14,25,169,10,15,8,1,6,89,40
95GG22,4400,1468,561,657,193,503,900,118,4092,1398,537,620,187,467,790,93,62,20,9,9,3,6,15,0,13,3,3,1,1,1,4,0,1,0,0,0,0,0,1,0,107,26,8,13,2,11,41,6,10,2,1,2,0,0,5,0,20,7,0,1,0,1,7,4,95,12,3,11,0,17,37,15
95GG23,3766,768,323,477,158,476,1432,132,3302,697,292,437,151,423,1213,89,115,22,6,15,3,20,47,2,20,4,1,3,0,4,8,0,2,0,0,0,0,1,1,0,94,13,10,10,1,7,50,3,24,4,1,4,1,5,8,1,20,3,1,0,1,3,4,8,189,25,12,8,1,13,101,29
95GG24,3756,1123,395,487,160,405,1022,164,3244,1042,352,444,151,362,812,81,123,26,13,12,4,11,54,3,41,17,3,3,1,5,11,1,3,0,0,0,0,0,3,0,91,16,6,5,2,14,42,6,16,4,1,1,0,0,10,0,95,8,5,13,1,2,25,41,143,10,15,9,1,11,65,32
95GG25,4483,1562,604,759,183,572,703,100,4202,1488,579,716,173,535,630,81,73,28,6,11,3,11,10,4,16,3,2,1,1,5,4,0,5,0,2,1,0,1,0,1,106,32,11,17,3,16,22,5,2,0,0,1,0,1,0,0,20,0,2,4,1,1,8,4,59,11,2,8,2,2,29,5
95GG26,2990,1436,392,428,137,262,227,108,2808,1387,364,394,134,243,199,87,53,17,10,13,2,5,5,1,39,15,9,6,1,3,5,0,3,1,0,1,0,0,1,0,16,6,2,2,0,2,2,2,14,4,4,1,0,0,5,0,25,0,2,4,0,2,3,14,32,6,1,7,0,7,7,4
95GG27,5057,1845,762,815,199,619,706,111,4782,1769,727,772,189,582,651,92,93,31,16,16,1,15,13,1,22,4,4,6,0,4,3,1,5,2,0,1,1,0,1,0,67,23,4,9,5,6,16,4,12,1,1,1,1,3,4,1,21,3,0,5,1,2,5,5,55,12,10,5,1,7,13,7
95GG28,4393,1662,624,635,223,514,585,150,4055,1587,583,597,214,466,485,123,121,39,16,15,3,24,23,1,36,14,5,6,1,4,3,3,5,0,1,0,0,0,3,1,25,5,2,3,0,5,9,1,24,3,4,4,3,3,5,2,46,2,9,4,0,3,18,10,81,12,4,6,2,9,39,9
95GG29,3992,1375,390,463,133,380,1009,242,3163,1251,321,395,115,305,696,80,165,22,23,28,1,22,63,6,65,21,10,9,3,6,16,0,3,0,1,0,0,1,1,0,40,8,3,2,1,1,20,5,50,11,4,3,2,4,14,12,239,38,14,13,3,19,66,86,267,24,14,13,8,22,133,53
95GG30,3947,1064,403,545,234,464,1117,120,3584,993,370,491,220,428,987,95,131,19,18,24,5,17,46,2,30,4,1,3,2,7,11,2,11,4,1,4,0,1,1,0,62,14,2,7,3,1,30,5,16,6,1,1,0,0,6,2,33,8,1,6,2,2,11,3,80,16,9,9,2,8,25,11
95GG31,5115,1605,697,837,241,603,984,148,4770,1511,662,792,226,577,887,115,106,30,12,21,4,13,21,5,19,6,2,0,2,1,7,1,5,2,1,0,0,0,2,0,81,31,8,12,1,3,22,4,16,2,6,1,0,0,5,2,44,9,1,4,2,2,12,14,74,14,5,7,6,7,28,7
95GG32,4915,1701,672,759,191,566,832,194,4325,1599,616,674,177,499,635,125,142,34,23,22,4,19,32,8,44,15,5,9,2,8,5,0,4,3,0,1,0,0,0,0,74,25,4,15,1,6,19,4,27,6,0,1,2,7,8,3,112,6,12,18,1,15,33,27,187,13,12,19,4,12,100,27
95GG33,4534,373,189,463,54,491,2843,121,3750,311,162,409,48,424,2323,73,222,13,10,18,0,21,160,0,58,5,1,2,0,11,38,1,12,0,0,1,0,1,10,0,212,11,4,16,2,15,147,17,35,1,2,1,1,0,26,4,37,6,0,1,1,3,16,10,208,26,10,15,2,16,123,16
95GG34,4057,910,391,493,153,503,1461,146,3540,842,357,447,142,450,1214,88,108,15,9,15,4,18,42,5,34,3,4,7,1,8,10,1,2,1,0,0,0,0,1,0,117,28,4,7,4,8,61,5,28,4,3,1,0,2,14,4,34,4,1,1,0,1,11,16,194,13,13,15,2,16,108,27
95GG35,3931,2066,458,477,93,303,424,110,3607,1986,422,429,88,278,329,75,66,20,12,13,1,7,12,1,10,7,1,1,1,0,0,0,1,0,0,0,0,0,1,0,65,29,8,6,0,6,16,0,23,2,1,6,0,3,9,2,83,8,6,14,3,4,26,22,76,14,8,8,0,5,31,10
95GG36,4625,1073,518,632,271,568,1371,192,4098,985,473,574,252,513,1183,118,160,21,19,22,7,23,66,2,51,8,9,4,4,5,20,1,19,3,2,4,0,2,8,0,75,18,3,5,1,8,36,4,25,2,4,6,0,4,7,2,104,16,5,6,4,8,16,49,93,20,3,11,3,5,35,16
95GG37,5118,825,350,509,155,517,2519,243,4079,737,290,434,129,440,1942,107,254,19,16,21,8,23,164,3,55,5,6,2,1,5,33,3,9,0,0,0,1,0,8,0,224,20,5,11,5,16,154,13,81,1,4,5,1,7,49,14,255,29,22,19,8,16,70,91,161,14,7,17,2,10,99,12
95GG38,5511,873,308,528,111,507,3025,159,4506,764,267,473,100,433,2394,75,235,22,13,22,0,19,156,3,81,8,4,3,7,10,46,3,9,1,0,0,0,1,6,1,283,28,5,10,2,19,205,14,55,4,2,2,0,5,33,9,95,15,10,3,2,7,33,25,247,31,7,15,0,13,152,29
95GG39,6134,2160,511,565,139,709,1702,348,4633,1928,436,472,123,597,957,120,217,45,23,27,8,34,76,4,59,14,6,8,1,7,20,3,14,2,3,3,0,1,3,2,150,23,8,7,2,15,84,11,108,11,4,9,1,13,54,16,187,17,12,10,2,11,89,46,766,120,19,29,2,31,419,146
95GG40,3020,1696,338,343,89,230,237,87,2758,1604,309,304,81,210,191,59,86,40,11,11,3,8,8,5,59,25,11,12,3,2,3,3,2,1,0,1,0,0,0,0,12,5,0,2,0,1,4,0,14,4,2,3,0,1,3,1,36,4,2,7,2,2,6,13,53,13,3,3,0,6,22,6
95GG41,4523,647,329,608,107,512,2183,137,3985,582,296,545,97,467,1893,105,205,19,8,26,5,15,128,4,45,9,1,5,0,3,24,3,11,2,1,0,0,3,5,0,104,18,4,10,0,9,59,4,28,1,3,1,2,2,15,4,7,0,0,0,0,1,3,3,138,16,16,21,3,12,56,14
95GG42,7120,424,241,633,60,2378,3148,236,5429,354,191,496,48,1930,2324,86,548,6,12,51,2,247,218,12,75,4,4,7,1,14,43,2,19,0,0,0,0,10,8,1,363,20,10,23,0,54,212,44,95,2,0,6,4,19,54,10,76,9,5,6,0,15,35,6,515,29,19,44,5,89,254,75
95GG43,4087,1314,479,497,193,451,944,209,3495,1221,430,433,184,399,718,110,167,31,18,30,3,19,58,8,50,17,7,7,1,4,14,0,10,4,2,0,0,1,3,0,48,9,1,5,1,4,23,5,28,4,0,4,1,1,13,5,146,6,8,5,0,13,52,62,143,22,13,13,3,10,63,19
95GG44,4484,1737,516,515,188,447,775,306,3602,1579,439,428,167,371,522,96,153,45,25,23,5,13,34,8,61,21,4,9,3,10,10,4,9,0,3,1,0,3,2,0,23,5,0,0,0,4,11,3,49,3,5,4,2,6,21,8,418,58,22,36,3,21,114,164,169,26,18,14,8,19,61,23
95GG45,3956,1016,378,437,119,374,1486,146,3393,936,336,387,111,325,1202,96,152,19,19,20,1,10,78,5,54,16,6,6,1,5,18,2,6,2,0,1,0,0,3,0,94,14,1,7,2,8,58,4,32,1,3,3,1,6,16,2,40,0,2,4,1,5,15,13,185,28,11,9,2,15,96,24
95GG46,4092,1999,577,566,107,398,322,123,3898,1934,558,538,104,375,283,106,69,30,9,9,0,12,7,2,12,4,0,2,1,2,3,0,1,0,1,0,0,0,0,0,57,22,4,6,2,6,12,5,7,2,0,4,0,0,1,0,13,1,1,5,0,0,3,3,35,6,4,2,0,3,13,7
95GG47,4629,1796,667,639,145,468,747,167,3989,1670,594,553,127,404,559,82,158,46,30,19,3,19,40,1,31,9,2,5,5,3,7,0,2,0,1,0,0,0,0,1,131,42,11,14,1,12,43,8,43,1,3,2,1,2,22,12,133,16,12,24,4,13,27,37,142,12,14,22,4,15,49,26
95GG48,4142,2107,598,536,83,387,327,104,3918,2016,563,522,79,361,293,84,88,41,21,6,0,11,7,2,14,6,1,1,1,0,4,1,2,2,0,0,0,0,0,0,63,28,8,3,1,7,13,3,9,2,1,0,1,1,2,2,15,1,0,2,0,0,3,9,33,11,4,2,1,7,5,3
95GG49,7475,653,307,571,82,2487,3037,338,5363,504,217,431,68,2067,1994,82,429,22,21,47,2,155,176,6,71,5,5,3,1,15,41,1,12,0,0,1,0,5,6,0,308,23,5,9,5,46,200,20,138,3,4,7,1,13,91,19,323,25,23,22,2,52,121,78,831,71,32,51,3,134,408,132
95GG50,4477,1514,601,519,122,429,1015,277,3492,1323,510,421,116,349,688,85,165,36,27,29,1,14,54,4,45,18,8,7,1,1,10,0,6,2,1,0,0,1,2,0,68,6,1,0,1,10,43,7,53,10,3,4,0,4,24,8,374,66,23,29,1,36,87,132,274,53,28,29,2,14,107,41
