GeographyCode,DC2247NI0001,DC2247NI0002,DC2247NI0003,DC2247NI0004,DC2247NI0005,DC2247NI0006,DC2247NI0007,DC2247NI0008,DC2247NI0009,DC2247NI0010,DC2247NI0011,DC2247NI0012,DC2247NI0013,DC2247NI0014,DC2247NI0015,DC2247NI0016,DC2247NI0017,DC2247NI0018,DC2247NI0019,DC2247NI0020,DC2247NI0021,DC2247NI0022,DC2247NI0023,DC2247NI0024,DC2247NI0025,DC2247NI0026,DC2247NI0027,DC2247NI0028,DC2247NI0029,DC2247NI0030,DC2247NI0031,DC2247NI0032,DC2247NI0033,DC2247NI0034,DC2247NI0035,DC2247NI0036,DC2247NI0037,DC2247NI0038,DC2247NI0039,DC2247NI0040,DC2247NI0041,DC2247NI0042,DC2247NI0043,DC2247NI0044,DC2247NI0045,DC2247NI0046,DC2247NI0047,DC2247NI0048,DC2247NI0049,DC2247NI0050,DC2247NI0051,DC2247NI0052,DC2247NI0053,DC2247NI0054,DC2247NI0055,DC2247NI0056,DC2247NI0057,DC2247NI0058,DC2247NI0059,DC2247NI0060,DC2247NI0061,DC2247NI0062,DC2247NI0063,DC2247NI0064,DC2247NI0065,DC2247NI0066,DC2247NI0067,DC2247NI0068,DC2247NI0069,DC2247NI0070,DC2247NI0071,DC2247NI0072,DC2247NI0073,DC2247NI0074,DC2247NI0075,DC2247NI0076,DC2247NI0077,DC2247NI0078,DC2247NI0079,DC2247NI0080,DC2247NI0081,DC2247NI0082,DC2247NI0083,DC2247NI0084,DC2247NI0085,DC2247NI0086,DC2247NI0087,DC2247NI0088,DC2247NI0089,DC2247NI0090,DC2247NI0091,DC2247NI0092,DC2247NI0093,DC2247NI0094,DC2247NI0095,DC2247NI0096,DC2247NI0097,DC2247NI0098,DC2247NI0099,DC2247NI0100,DC2247NI0101,DC2247NI0102,DC2247NI0103,DC2247NI0104,DC2247NI0105,DC2247NI0106,DC2247NI0107,DC2247NI0108,DC2247NI0109,DC2247NI0110,DC2247NI0111,DC2247NI0112,DC2247NI0113,DC2247NI0114,DC2247NI0115,DC2247NI0116,DC2247NI0117,DC2247NI0118,DC2247NI0119,DC2247NI0120,DC2247NI0121,DC2247NI0122,DC2247NI0123,DC2247NI0124,DC2247NI0125,DC2247NI0126,DC2247NI0127,DC2247NI0128,DC2247NI0129,DC2247NI0130,DC2247NI0131,DC2247NI0132,DC2247NI0133,DC2247NI0134,DC2247NI0135,DC2247NI0136,DC2247NI0137,DC2247NI0138,DC2247NI0139,DC2247NI0140,DC2247NI0141,DC2247NI0142,DC2247NI0143,DC2247NI0144,DC2247NI0145,DC2247NI0146,DC2247NI0147,DC2247NI0148,DC2247NI0149,DC2247NI0150,DC2247NI0151,DC2247NI0152,DC2247NI0153,DC2247NI0154,DC2247NI0155,DC2247NI0156,DC2247NI0157,DC2247NI0158,DC2247NI0159,DC2247NI0160
95GG09S1,2151,126,1493,684,435,142,232,24,407,101,2115,124,1484,681,434,142,227,16,393,98,2115,124,1484,681,434,142,227,16,393,98,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,0,0,4,8,3,11,0,3,3,0,0,0,0,7,1,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,8,1,3,0,1,0,2,1,3,0,6,1,1,0,0,0,1,3,1,0
95GG09S2,1896,133,1288,541,376,171,200,14,359,102,1847,122,1278,534,375,171,198,8,340,99,1845,120,1278,534,375,171,198,8,340,99,2,2,0,0,0,0,0,0,0,0,38,10,3,3,0,0,0,5,17,3,26,1,3,3,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,3,4,0,3,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,6,1,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
95GG09S3,2118,133,1427,583,522,137,185,16,385,157,2076,124,1412,583,520,137,172,12,372,156,2075,124,1411,583,520,137,171,12,372,156,1,0,1,0,0,0,1,0,0,0,18,7,2,0,0,0,2,2,7,0,3,0,0,0,0,0,0,0,3,0,15,7,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,0,1,0,10,1,2,0,1,0,1,0,0,0,1,0,0,0,12,0,9,0,0,0,9,1,2,0,1,0,1,0,1,0,0,0,0,0,6,1,1,0,1,0,0,0,3,1,4,1,1,0,0,0,1,1,1,0
95GG10S1,1826,190,1052,401,390,145,116,23,340,221,1760,178,1039,400,389,145,105,15,315,213,1760,178,1039,400,389,145,105,15,315,213,0,0,0,0,0,0,0,0,0,0,23,1,3,0,0,0,3,4,11,4,13,0,3,0,0,0,3,1,7,2,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,2,21,6,7,1,0,0,6,3,5,0,1,0,1,0,0,0,1,0,0,0,20,6,6,1,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,12,5,1,0,1,0,0,0,5,1,10,0,2,0,0,0,2,1,4,3
95GG10S2,2172,209,1332,462,531,193,146,43,365,223,2107,196,1320,462,529,192,137,28,341,222,2107,196,1320,462,529,192,137,28,341,222,0,0,0,0,0,0,0,0,0,0,32,7,3,0,2,0,1,6,16,0,17,1,1,0,1,0,0,1,14,0,7,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,0,1,3,1,0,12,2,6,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,1,5,4,0,0,2,2,0,0,0,0,0,0,0,0,10,3,1,0,0,0,1,1,4,1,11,1,2,0,0,0,2,4,4,0
95GG11S1,1895,176,977,424,345,68,140,17,441,284,1835,174,954,423,341,62,128,13,412,282,1833,174,954,423,341,62,128,13,412,280,2,0,0,0,0,0,0,0,0,2,25,1,2,0,0,0,2,1,19,2,23,0,2,0,0,0,2,0,19,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,0,8,0,0,6,2,2,8,0,1,0,1,0,0,0,1,0,0,0,17,0,7,0,0,6,1,2,8,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1,3,0,0,1,2,0,10,1,9,0,1,0,8,0,0,0
95GG11S2,1687,171,1012,400,288,129,195,21,338,145,1658,169,1007,400,287,129,191,15,333,134,1657,168,1007,400,287,129,191,15,333,134,1,1,0,0,0,0,0,0,0,0,13,0,2,0,0,0,2,1,2,8,10,0,2,0,0,0,2,0,1,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0
95GG11S3,1871,237,991,408,285,90,208,33,405,205,1803,226,986,407,285,90,204,8,382,201,1802,225,986,407,285,90,204,8,382,201,1,1,0,0,0,0,0,0,0,0,30,2,1,0,0,0,1,14,11,2,16,0,1,0,0,0,1,6,9,0,5,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,2,0,0,0,0,0,2,1,1,12,2,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,19,7,1,1,0,0,0,2,7,2,7,0,1,0,0,0,1,1,5,0
95GG12S1,1555,574,356,151,110,29,66,64,431,130,1387,556,348,148,109,28,63,15,350,118,1372,543,346,147,109,27,63,15,350,118,15,13,2,1,0,1,0,0,0,0,117,8,2,2,0,0,0,35,65,7,68,0,2,2,0,0,0,1,61,4,17,1,0,0,0,0,0,11,4,1,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,10,0,0,21,7,0,0,0,0,0,12,0,2,22,8,1,0,0,0,1,7,3,3,1,0,0,0,0,0,0,0,1,0,20,8,1,0,0,0,1,7,1,3,1,0,0,0,0,0,0,0,1,0,15,2,5,1,1,1,2,4,4,0,14,0,0,0,0,0,0,3,9,2
95GG12S2,1958,947,311,122,110,20,59,70,420,210,1825,932,306,122,110,20,54,19,369,199,1823,931,305,121,110,20,54,19,369,199,2,1,1,1,0,0,0,0,0,0,91,1,3,0,0,0,3,37,41,9,67,0,3,0,0,0,3,22,34,8,16,1,0,0,0,0,0,9,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,1,1,27,7,2,0,0,0,2,13,5,0,1,0,1,0,0,0,1,0,0,0,25,7,1,0,0,0,1,13,4,0,1,0,0,0,0,0,0,0,1,0,10,4,0,0,0,0,0,1,4,1,5,3,0,0,0,0,0,0,1,1
95GG12S3,1488,795,167,73,56,13,25,37,291,198,1361,780,150,71,52,10,17,1,246,184,1359,780,148,71,52,8,17,1,246,184,2,0,2,0,0,2,0,0,0,0,85,3,9,2,0,3,4,29,34,10,42,3,6,2,0,0,4,1,27,5,14,0,0,0,0,0,0,10,2,2,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,3,0,4,5,3,21,6,6,0,2,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,20,6,6,0,2,0,4,5,3,0,1,0,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,0,5,2,12,4,2,0,2,0,0,1,3,2
95GG12S4,1703,695,258,119,57,16,66,71,439,240,1505,678,246,118,57,14,57,20,343,218,1503,678,246,118,57,14,57,20,342,217,2,0,0,0,0,0,0,0,1,1,154,6,8,1,0,2,5,39,83,18,90,1,6,0,0,2,4,4,68,11,41,2,0,0,0,0,0,23,11,5,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,2,0,0,18,3,2,1,0,0,1,9,3,1,22,7,3,0,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,21,7,3,0,0,0,3,8,0,3,1,0,0,0,0,0,0,1,0,0,13,2,0,0,0,0,0,3,7,1,9,2,1,0,0,0,1,0,6,0
95GG12S5,2241,1473,146,49,56,8,33,63,230,329,2104,1427,139,49,54,8,28,11,208,319,2096,1419,139,49,54,8,28,11,208,319,8,8,0,0,0,0,0,0,0,0,58,12,2,0,1,0,1,29,11,4,15,1,1,0,1,0,0,1,10,2,10,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,16,11,1,0,0,0,1,3,0,1,51,22,4,0,1,0,3,19,4,2,4,2,0,0,0,0,0,0,1,1,38,18,4,0,1,0,3,15,1,0,9,2,0,0,0,0,0,4,2,1,22,10,1,0,0,0,1,3,6,2,6,2,0,0,0,0,0,1,1,2
95GG13S1,1333,214,778,336,249,100,93,20,195,126,1284,191,774,336,248,99,91,10,186,123,1283,191,773,336,247,99,91,10,186,123,1,0,1,0,1,0,0,0,0,0,37,21,2,0,0,0,2,9,2,3,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,8,2,0,0,0,2,4,1,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,7,1,2,0,1,1,0,0,4,0,2,1,0,0,0,0,0,1,0,0
95GG13S2,1752,992,419,184,120,72,43,14,217,110,1733,980,416,182,120,71,43,13,216,108,1732,980,415,182,119,71,43,13,216,108,1,0,1,0,1,0,0,0,0,0,9,6,0,0,0,0,0,1,1,1,4,2,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95GG13S3,1637,355,974,421,261,187,105,12,189,107,1622,354,973,420,261,187,105,10,182,103,1622,354,973,420,261,187,105,10,182,103,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,2,6,3,9,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95GG14S1,1617,736,607,317,163,68,59,10,163,101,1598,728,605,317,162,68,58,9,156,100,1598,728,605,317,162,68,58,9,156,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,4,3,1,0,1,0,0,0,0,0,9,5,1,0,0,0,1,0,2,1
95GG14S2,1597,1164,209,88,78,23,20,16,127,81,1583,1162,206,88,77,23,18,9,126,80,1580,1162,206,88,77,23,18,9,123,80,3,0,0,0,0,0,0,0,3,0,10,0,3,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG14S3,1606,559,715,366,182,104,63,14,187,131,1592,557,711,364,182,104,61,9,185,130,1591,557,711,364,182,104,61,9,185,129,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,1,1,0,0,5,0,1,1,0,0,0,4,0,0
95GG15S1,1959,246,1286,667,339,125,155,12,353,62,1953,246,1285,666,339,125,155,11,349,62,1953,246,1285,666,339,125,155,11,349,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0
95GG15S2,2052,240,1226,603,339,125,159,19,470,97,1988,226,1217,599,339,125,154,12,438,95,1987,226,1216,599,338,125,154,12,438,95,1,0,1,0,1,0,0,0,0,0,41,10,5,3,0,0,2,6,20,0,16,0,2,0,0,0,2,0,14,0,6,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,3,0,0,0,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,4,4,1,0,0,3,0,11,1,2,0,0,0,0,0,0,0,1,1
95GG15S3,1909,167,1269,617,366,111,175,14,307,152,1859,145,1260,616,366,109,169,4,298,152,1859,145,1260,616,366,109,169,4,298,152,0,0,0,0,0,0,0,0,0,0,31,19,4,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,4,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,2,1,0,3,0,13,3,2,1,0,0,1,5,3,0
95GG16S1,1996,1292,157,78,43,9,27,23,272,252,1942,1257,157,78,43,9,27,11,265,252,1940,1255,157,78,43,9,27,11,265,252,2,2,0,0,0,0,0,0,0,0,40,28,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,28,19,0,0,0,0,0,6,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
95GG16S2,1970,1399,108,46,35,6,21,25,254,184,1927,1384,103,45,34,6,18,12,247,181,1927,1384,103,45,34,6,18,12,247,181,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,12,3,2,1,0,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,10,5,3,1,0,0,2,1,0,1,3,0,2,1,0,0,1,0,0,1,5,3,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,15,9,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
95GG16S3,1486,780,361,119,132,43,67,32,206,107,1431,770,359,119,132,43,65,15,183,104,1431,770,359,119,132,43,65,15,183,104,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,7,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,2,0,11,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,2,0,7,0,2,1,0,0,0,0,0,1,0,0
95GG17S1,2031,1595,61,23,13,8,17,22,141,212,1996,1582,61,23,13,8,17,12,130,211,1996,1582,61,23,13,8,17,12,130,211,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,11,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
95GG17S2,1595,1121,209,69,69,40,31,5,116,144,1583,1117,208,69,68,40,31,2,114,142,1583,1117,208,69,68,40,31,2,114,142,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
95GG17S3,1704,651,715,276,294,78,67,3,164,171,1687,647,713,275,294,78,66,1,156,170,1687,647,713,275,294,78,66,1,156,170,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0
95GG18S1,2553,2082,39,8,12,18,1,12,84,336,2502,2055,38,8,12,18,0,4,80,325,2502,2055,38,8,12,18,0,4,80,325,0,0,0,0,0,0,0,0,0,0,39,20,0,0,0,0,0,7,4,8,6,1,0,0,0,0,0,1,4,0,20,17,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,5,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0
95GG18S2,2422,1922,44,6,12,2,24,17,90,349,2337,1879,28,6,11,2,9,5,80,345,2332,1874,28,6,11,2,9,5,80,345,5,5,0,0,0,0,0,0,0,0,61,33,12,0,1,0,11,10,4,2,9,2,1,0,1,0,0,4,2,0,13,3,3,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,37,28,8,0,0,0,8,1,0,0,7,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,15,7,3,0,0,0,3,0,4,1,2,0,0,0,0,0,0,0,2,0
95GG19S1,2019,43,1617,657,673,156,131,12,151,196,2009,43,1614,656,673,156,129,10,147,195,2008,43,1614,656,673,156,129,10,147,194,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
95GG19S2,2563,277,1740,734,706,177,123,11,246,289,2530,273,1732,729,706,177,120,10,227,288,2530,273,1732,729,706,177,120,10,227,288,0,0,0,0,0,0,0,0,0,0,16,0,2,1,0,0,1,1,12,1,14,0,1,1,0,0,0,0,12,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11,3,4,3,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0
95GG20S1,2807,530,1403,684,387,165,167,57,497,320,2665,505,1385,684,383,164,154,20,455,300,2664,505,1385,684,383,164,154,20,455,299,1,0,0,0,0,0,0,0,0,1,86,14,8,0,2,0,6,23,29,12,26,4,3,0,2,0,1,2,16,1,39,3,1,0,0,0,1,20,9,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,19,7,4,0,0,0,4,0,3,5,30,5,6,0,1,1,4,13,2,4,0,0,0,0,0,0,0,0,0,0,29,4,6,0,1,1,4,13,2,4,1,1,0,0,0,0,0,0,0,0,14,2,3,0,1,0,2,0,7,2,12,4,1,0,0,0,1,1,4,2
95GG20S2,2094,287,1247,631,314,158,144,31,267,262,2029,279,1229,629,314,158,128,24,240,257,2029,279,1229,629,314,158,128,24,240,257,0,0,0,0,0,0,0,0,0,0,34,0,12,1,0,0,11,3,15,4,14,0,1,1,0,0,0,0,13,0,20,0,11,0,0,0,11,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,4,3,2,0,1,0,0,0,0,0,0,0,1,0,12,4,4,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,16,4,2,1,0,0,1,0,9,1,2,0,0,0,0,0,0,1,1,0
95GG21S1,1497,1198,39,17,10,3,9,2,37,221,1471,1181,34,16,10,3,5,1,35,220,1471,1181,34,16,10,3,5,1,35,220,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,2,0,8,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,8,3,3,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0
95GG21S2,1752,1380,32,18,7,5,2,2,37,301,1729,1366,27,14,7,5,1,0,36,300,1728,1365,27,14,7,5,1,0,36,300,1,1,0,0,0,0,0,0,0,0,11,8,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,5,4,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
95GG21S3,1935,1384,74,18,15,4,37,107,129,241,1780,1379,53,16,15,4,18,7,103,238,1780,1379,53,16,15,4,18,7,103,238,0,0,0,0,0,0,0,0,0,0,142,4,18,2,0,0,16,91,26,3,21,1,2,2,0,0,0,5,13,0,104,0,2,0,0,0,2,86,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,14,0,0,0,14,0,0,0,3,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,2,0,0,0,2,1,0,0,6,0,0,0,0,0,0,6,0,0
