GeographyCode,DC4403NI0001,DC4403NI0002,DC4403NI0003,DC4403NI0004,DC4403NI0005,DC4403NI0006,DC4403NI0007,DC4403NI0008,DC4403NI0009,DC4403NI0010,DC4403NI0011,DC4403NI0012,DC4403NI0013,DC4403NI0014,DC4403NI0015,DC4403NI0016,DC4403NI0017,DC4403NI0018,DC4403NI0019,DC4403NI0020,DC4403NI0021,DC4403NI0022,DC4403NI0023,DC4403NI0024,DC4403NI0025,DC4403NI0026,DC4403NI0027,DC4403NI0028,DC4403NI0029,DC4403NI0030,DC4403NI0031,DC4403NI0032,DC4403NI0033,DC4403NI0034,DC4403NI0035,DC4403NI0036,DC4403NI0037,DC4403NI0038,DC4403NI0039,DC4403NI0040,DC4403NI0041,DC4403NI0042,DC4403NI0043,DC4403NI0044,DC4403NI0045,DC4403NI0046,DC4403NI0047,DC4403NI0048,DC4403NI0049,DC4403NI0050,DC4403NI0051,DC4403NI0052,DC4403NI0053,DC4403NI0054,DC4403NI0055,DC4403NI0056,DC4403NI0057,DC4403NI0058,DC4403NI0059,DC4403NI0060,DC4403NI0061,DC4403NI0062,DC4403NI0063,DC4403NI0064,DC4403NI0065,DC4403NI0066,DC4403NI0067,DC4403NI0068,DC4403NI0069,DC4403NI0070,DC4403NI0071,DC4403NI0072,DC4403NI0073,DC4403NI0074,DC4403NI0075,DC4403NI0076,DC4403NI0077,DC4403NI0078,DC4403NI0079,DC4403NI0080,DC4403NI0081,DC4403NI0082,DC4403NI0083,DC4403NI0084,DC4403NI0085,DC4403NI0086,DC4403NI0087,DC4403NI0088,DC4403NI0089,DC4403NI0090,DC4403NI0091,DC4403NI0092,DC4403NI0093,DC4403NI0094,DC4403NI0095,DC4403NI0096,DC4403NI0097,DC4403NI0098,DC4403NI0099,DC4403NI0100,DC4403NI0101,DC4403NI0102,DC4403NI0103,DC4403NI0104,DC4403NI0105,DC4403NI0106,DC4403NI0107,DC4403NI0108,DC4403NI0109,DC4403NI0110,DC4403NI0111,DC4403NI0112,DC4403NI0113,DC4403NI0114,DC4403NI0115,DC4403NI0116,DC4403NI0117,DC4403NI0118,DC4403NI0119,DC4403NI0120,DC4403NI0121,DC4403NI0122,DC4403NI0123,DC4403NI0124,DC4403NI0125,DC4403NI0126,DC4403NI0127,DC4403NI0128,DC4403NI0129,DC4403NI0130,DC4403NI0131,DC4403NI0132
95GG20S1,2698,231,397,7,546,719,703,2,19,11,63,2693,231,397,7,546,719,699,2,19,10,63,1747,203,301,5,469,463,246,0,6,5,49,99,4,11,3,41,22,10,0,0,2,6,442,56,98,0,71,121,73,0,4,3,16,1206,143,192,2,357,320,163,0,2,0,27,946,28,96,2,77,256,453,2,13,5,14,882,19,92,2,77,252,406,2,13,5,14,45,0,3,0,0,3,39,0,0,0,0,19,9,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0
95GG20S2,2094,183,470,20,957,80,297,3,6,6,72,2094,183,470,20,957,80,297,3,6,6,72,1838,176,446,20,774,75,268,3,6,2,68,181,7,70,0,46,3,40,3,0,0,12,448,59,160,12,112,22,63,0,0,0,20,1209,110,216,8,616,50,165,0,6,2,36,256,7,24,0,183,5,29,0,0,4,4,244,7,24,0,181,5,23,0,0,0,4,12,0,0,0,2,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG21S1,1482,162,304,5,837,40,86,0,0,8,40,1482,162,304,5,837,40,86,0,0,8,40,1382,157,299,3,774,29,74,0,0,8,38,92,9,6,0,63,2,3,0,0,8,1,193,15,37,0,98,23,15,0,0,0,5,1097,133,256,3,613,4,56,0,0,0,32,100,5,5,2,63,11,12,0,0,0,2,86,5,5,2,55,11,6,0,0,0,2,14,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG21S2,1699,114,416,4,864,164,87,0,1,12,37,1699,114,416,4,864,164,87,0,1,12,37,1610,106,409,4,805,162,75,0,1,12,36,103,4,16,0,62,10,2,0,0,0,9,249,17,62,0,104,48,12,0,1,0,5,1258,85,331,4,639,104,61,0,0,12,22,89,8,7,0,59,2,12,0,0,0,1,74,8,7,0,54,2,2,0,0,0,1,15,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG21S3,1898,184,370,15,625,250,365,3,0,11,75,1898,184,370,15,625,250,365,3,0,11,75,1273,177,352,12,455,110,104,0,0,4,59,113,19,17,0,40,7,3,0,0,2,25,264,26,71,0,70,44,35,0,0,0,18,896,132,264,12,345,59,66,0,0,2,16,625,7,18,3,170,140,261,3,0,7,16,604,7,16,3,167,137,248,3,0,7,16,9,0,0,0,2,1,6,0,0,0,0,12,0,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22S1,1687,463,798,3,98,71,187,3,20,10,34,1687,463,798,3,98,71,187,3,20,10,34,1584,458,790,3,82,17,174,3,20,7,30,172,59,72,0,5,0,16,3,3,3,11,809,296,442,2,5,5,43,0,6,0,10,603,103,276,1,72,12,115,0,11,4,9,103,5,8,0,16,54,13,0,0,3,4,91,5,8,0,12,50,11,0,0,1,4,12,0,0,0,4,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22S2,1894,480,1009,19,66,149,132,0,14,0,25,1894,480,1009,19,66,149,132,0,14,0,25,1723,466,993,16,52,50,114,0,13,0,19,150,52,68,5,3,2,12,0,5,0,3,1243,343,747,11,18,33,78,0,5,0,8,330,71,178,0,31,15,24,0,3,0,8,171,14,16,3,14,99,18,0,1,0,6,170,14,16,3,14,99,17,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22S3,1709,373,883,26,215,87,95,0,9,2,19,1709,373,883,26,215,87,95,0,9,2,19,1617,367,872,26,207,32,91,0,9,0,13,139,47,68,0,8,0,16,0,0,0,0,966,247,569,21,69,13,37,0,6,0,4,512,73,235,5,130,19,38,0,3,0,9,92,6,11,0,8,55,4,0,0,2,6,91,6,11,0,8,55,4,0,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG23S1,1418,563,724,5,15,4,89,0,10,5,3,1418,563,724,5,15,4,89,0,10,5,3,1411,561,724,5,13,4,86,0,10,5,3,559,221,313,0,5,0,15,0,1,3,1,409,167,193,0,6,4,31,0,4,2,2,443,173,218,5,2,0,40,0,5,0,0,7,2,0,0,2,0,3,0,0,0,0,6,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG23S2,1496,499,796,8,64,9,87,0,11,1,21,1496,499,796,8,64,9,87,0,11,1,21,1389,469,782,7,37,9,59,0,9,0,17,528,195,321,0,0,0,8,0,0,0,4,781,263,440,3,22,0,35,0,5,0,13,80,11,21,4,15,9,16,0,4,0,0,107,30,14,1,27,0,28,0,2,1,4,106,30,14,1,27,0,27,0,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG23S3,1585,610,698,15,28,28,181,0,8,5,12,1585,610,698,15,28,28,181,0,8,5,12,1477,594,682,10,13,6,153,0,5,5,9,397,154,196,0,6,4,33,0,2,0,2,836,345,379,2,0,2,98,0,3,0,7,244,95,107,8,7,0,22,0,0,5,0,108,16,16,5,15,22,28,0,3,0,3,95,14,16,5,15,21,18,0,3,0,3,4,0,0,0,0,1,3,0,0,0,0,9,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG24S1,1286,453,577,5,55,42,130,0,5,4,15,1286,453,577,5,55,42,130,0,5,4,15,1121,413,557,3,15,3,115,0,3,0,12,301,118,165,0,0,0,13,0,1,0,4,519,193,271,2,6,0,40,0,0,0,7,301,102,121,1,9,3,62,0,2,0,1,165,40,20,2,40,39,15,0,2,4,3,137,39,11,2,39,31,6,0,2,4,3,28,1,9,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG24S2,1540,548,580,5,44,20,309,0,11,9,14,1540,548,580,5,44,20,309,0,11,9,14,1481,542,578,5,14,18,291,0,10,9,14,58,31,10,0,1,0,16,0,0,0,0,308,121,144,0,5,4,32,0,0,0,2,1115,390,424,5,8,14,243,0,10,9,12,59,6,2,0,30,2,18,0,1,0,0,46,1,0,0,30,2,13,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG24S3,1538,440,736,1,32,36,265,0,17,1,10,1538,440,736,1,32,36,265,0,17,1,10,1482,423,727,1,30,23,250,0,17,1,10,538,219,281,0,9,0,22,0,3,1,3,555,128,321,0,6,14,84,0,1,0,1,389,76,125,1,15,9,144,0,13,0,6,56,17,9,0,2,13,15,0,0,0,0,53,17,6,0,2,13,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG25S1,2112,540,907,11,316,95,190,4,15,0,34,2112,540,907,11,316,95,190,4,15,0,34,1798,514,858,6,285,23,79,4,0,0,29,334,106,189,0,16,4,15,4,0,0,0,760,255,376,6,71,5,39,0,0,0,8,704,153,293,0,198,14,25,0,0,0,21,314,26,49,5,31,72,111,0,15,0,5,298,25,42,5,29,72,107,0,13,0,5,13,1,4,0,2,0,4,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG25S2,1839,488,976,12,224,13,87,0,18,0,21,1839,488,976,12,224,13,87,0,18,0,21,1586,463,903,7,110,10,61,0,16,0,16,106,29,68,0,0,0,5,0,0,0,4,772,237,436,5,50,3,27,0,10,0,4,708,197,399,2,60,7,29,0,6,0,8,253,25,73,5,114,3,26,0,2,0,5,234,23,69,5,110,3,17,0,2,0,5,17,2,4,0,2,0,9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG25S3,1576,237,810,21,355,49,66,0,8,0,30,1576,237,810,21,355,49,66,0,8,0,30,1343,226,762,18,227,46,44,0,4,0,16,82,22,27,4,17,10,2,0,0,0,0,411,50,270,0,52,18,15,0,2,0,4,850,154,465,14,158,18,27,0,2,0,12,233,11,48,3,128,3,22,0,4,0,14,225,9,48,3,124,3,20,0,4,0,14,8,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG26S1,1948,379,555,19,661,32,245,2,0,8,47,1948,379,555,19,661,32,245,2,0,8,47,1869,376,552,19,636,11,223,2,0,3,47,213,28,44,3,59,0,65,2,0,0,12,413,121,192,11,29,10,47,0,0,3,0,1243,227,316,5,548,1,111,0,0,0,35,79,3,3,0,25,21,22,0,0,5,0,73,3,3,0,21,21,20,0,0,5,0,6,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG26S2,1727,444,588,3,310,100,232,0,10,11,29,1727,444,588,3,310,100,232,0,10,11,29,1681,444,588,3,289,79,229,0,10,11,28,70,17,7,0,16,10,17,0,0,0,3,834,224,379,1,54,42,110,0,5,7,12,777,203,202,2,219,27,102,0,5,4,13,46,0,0,0,21,21,3,0,0,0,1,43,0,0,0,19,20,3,0,0,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S1,1500,189,1048,4,186,8,52,0,2,0,11,1500,189,1048,4,186,8,52,0,2,0,11,1443,186,1012,2,179,8,43,0,2,0,11,474,86,367,0,15,0,6,0,0,0,0,730,76,530,0,99,0,13,0,2,0,10,239,24,115,2,65,8,24,0,0,0,1,57,3,36,2,7,0,9,0,0,0,0,57,3,36,2,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S2,1614,186,851,11,378,70,97,0,6,0,15,1614,186,851,11,378,70,97,0,6,0,15,1519,179,831,6,363,38,81,0,6,0,15,67,14,41,0,12,0,0,0,0,0,0,530,42,315,0,114,8,41,0,3,0,7,922,123,475,6,237,30,40,0,3,0,8,95,7,20,5,15,32,16,0,0,0,0,93,7,19,5,15,32,15,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S3,1705,315,775,18,389,53,108,0,17,0,30,1705,315,775,18,389,53,108,0,17,0,30,1259,313,638,10,172,48,50,0,11,0,17,38,13,10,0,10,0,3,0,0,0,2,633,203,357,3,25,7,24,0,8,0,6,588,97,271,7,137,41,23,0,3,0,9,446,2,137,8,217,5,58,0,6,0,13,439,2,135,8,214,5,56,0,6,0,13,1,0,0,0,1,0,0,0,0,0,0,6,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S4,1587,271,644,19,449,74,86,0,9,6,29,1587,271,644,19,449,74,86,0,9,6,29,1419,267,626,19,343,74,58,0,9,5,18,59,16,21,0,14,4,2,0,0,0,2,169,22,94,0,38,2,13,0,0,0,0,1191,229,511,19,291,68,43,0,9,5,16,168,4,18,0,106,0,28,0,0,1,11,162,4,18,0,105,0,24,0,0,1,10,6,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG28S1,2149,487,1259,29,118,10,205,0,21,0,20,2149,487,1259,29,118,10,205,0,21,0,20,2026,487,1195,22,111,10,163,0,18,0,20,411,133,239,0,3,2,18,0,5,0,11,1287,314,809,13,35,3,98,0,11,0,4,328,40,147,9,73,5,47,0,2,0,5,123,0,64,7,7,0,42,0,3,0,0,123,0,64,7,7,0,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG28S2,1717,494,706,17,293,41,123,0,12,8,23,1717,494,706,17,293,41,123,0,12,8,23,1625,480,696,17,240,40,115,0,12,8,17,167,36,89,0,22,1,16,0,0,0,3,839,306,384,6,67,16,44,0,10,2,4,619,138,223,11,151,23,55,0,2,6,10,92,14,10,0,53,1,8,0,0,0,6,89,14,8,0,52,1,8,0,0,0,6,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG28S3,1769,268,406,10,894,23,122,0,9,0,37,1769,268,406,10,894,23,122,0,9,0,37,1678,264,386,5,839,23,122,0,6,0,33,54,2,11,0,35,0,6,0,0,0,0,348,50,94,0,153,13,28,0,0,0,10,1276,212,281,5,651,10,88,0,6,0,23,91,4,20,5,55,0,0,0,3,0,4,79,1,20,5,46,0,0,0,3,0,4,12,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG29S1,2257,131,337,18,440,776,466,0,23,15,51,2257,131,337,18,440,776,466,0,23,15,51,1648,115,286,18,357,676,143,0,9,12,32,117,13,15,0,27,57,0,0,0,4,1,596,33,115,6,69,310,37,0,5,8,13,935,69,156,12,261,309,106,0,4,0,18,609,16,51,0,83,100,323,0,14,3,19,596,16,48,0,80,97,321,0,14,2,18,10,0,3,0,3,3,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG29S2,2747,360,797,22,150,374,949,0,23,24,48,2742,360,797,22,150,374,944,0,23,24,48,2317,339,733,19,139,299,709,0,23,21,35,92,11,19,0,8,7,45,0,0,0,2,472,75,190,7,11,52,117,0,7,4,9,1753,253,524,12,120,240,547,0,16,17,24,425,21,64,3,11,75,235,0,0,3,13,380,21,57,0,11,73,204,0,0,2,12,41,0,7,3,0,2,28,0,0,1,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0
95GG30S1,1604,359,654,11,436,1,88,0,3,0,52,1604,359,654,11,436,1,88,0,3,0,52,1329,350,634,11,216,0,80,0,2,0,36,306,111,172,0,2,0,16,0,0,0,5,485,114,243,0,90,0,24,0,2,0,12,538,125,219,11,124,0,40,0,0,0,19,275,9,20,0,220,1,8,0,1,0,16,256,9,16,0,211,1,2,0,1,0,16,14,0,4,0,4,0,6,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG30S2,1685,539,884,0,8,40,177,0,8,1,28,1685,539,884,0,8,40,177,0,8,1,28,1509,507,857,0,7,2,107,0,5,0,24,591,227,320,0,0,2,25,0,0,0,17,825,254,490,0,5,0,68,0,5,0,3,93,26,47,0,2,0,14,0,0,0,4,176,32,27,0,1,38,70,0,3,1,4,141,31,22,0,1,36,43,0,3,1,4,35,1,5,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG30S3,1538,598,804,5,10,4,89,0,16,0,12,1538,598,804,5,10,4,89,0,16,0,12,1538,598,804,5,10,4,89,0,16,0,12,99,48,42,0,0,1,8,0,0,0,0,1338,530,716,5,2,0,60,0,13,0,12,101,20,46,0,8,3,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG31S1,2227,596,1369,6,60,8,151,0,25,3,9,2227,596,1369,6,60,8,151,0,25,3,9,2138,590,1322,6,59,8,117,0,24,3,9,175,34,126,0,0,0,14,0,1,0,0,1354,446,789,6,37,8,51,0,9,3,5,609,110,407,0,22,0,52,0,14,0,4,89,6,47,0,1,0,34,0,1,0,0,81,6,40,0,1,0,33,0,1,0,0,8,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG31S2,2032,596,855,20,337,50,126,0,7,1,40,2032,596,855,20,337,50,126,0,7,1,40,1888,588,851,20,231,49,110,0,7,1,31,47,14,9,0,12,2,5,0,2,0,3,1378,485,695,15,62,28,75,0,5,1,12,463,89,147,5,157,19,30,0,0,0,16,144,8,4,0,106,1,16,0,0,0,9,131,8,4,0,97,1,12,0,0,0,9,13,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG31S3,2260,367,759,8,518,391,120,2,19,9,67,2260,367,759,8,518,391,120,2,19,9,67,2003,351,733,8,409,333,82,2,18,6,61,145,33,43,0,17,25,20,0,0,0,7,800,234,376,0,62,70,27,2,14,0,15,1058,84,314,8,330,238,35,0,4,6,39,257,16,26,0,109,58,38,0,1,3,6,241,16,25,0,109,58,23,0,1,3,6,15,0,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG32S1,3232,439,1198,69,652,321,472,0,23,6,52,3228,439,1198,69,652,317,472,0,23,6,52,3113,421,1183,69,620,292,455,0,23,4,46,433,97,192,4,71,18,29,0,6,2,14,1723,212,706,56,141,247,336,0,9,2,14,957,112,285,9,408,27,90,0,8,0,18,97,2,15,0,32,25,15,0,0,2,6,87,2,15,0,24,25,13,0,0,2,6,10,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
95GG32S2,1553,308,546,18,318,61,245,0,7,3,47,1553,308,546,18,318,61,245,0,7,3,47,1481,305,544,16,311,30,225,0,7,0,43,143,24,51,1,27,11,22,0,3,0,4,631,125,336,4,59,10,79,0,1,0,17,707,156,157,11,225,9,124,0,3,0,22,72,3,2,2,7,31,20,0,0,3,4,62,2,2,2,7,31,14,0,0,0,4,9,0,0,0,0,0,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG32S3,1606,471,735,0,131,66,156,0,14,11,22,1606,471,735,0,131,66,156,0,14,11,22,1582,471,730,0,122,62,150,0,14,11,22,344,143,150,0,5,8,28,0,0,0,10,742,247,411,0,13,19,35,0,5,5,7,496,81,169,0,104,35,87,0,9,6,5,24,0,5,0,9,4,6,0,0,0,0,24,0,5,0,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG33S1,1945,790,906,2,14,16,185,6,8,0,18,1945,790,906,2,14,16,185,6,8,0,18,1717,742,866,0,11,5,69,4,6,0,14,1370,634,678,0,2,0,44,0,4,0,8,279,90,164,0,0,0,14,4,2,0,5,68,18,24,0,9,5,11,0,0,0,1,228,48,40,2,3,11,116,2,2,0,4,225,47,40,2,3,9,116,2,2,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG33S2,1595,578,730,1,14,37,206,2,10,0,17,1595,578,730,1,14,37,206,2,10,0,17,1375,531,708,0,8,2,100,2,8,0,16,898,364,470,0,0,2,49,2,2,0,9,387,142,213,0,0,0,26,0,6,0,0,90,25,25,0,8,0,25,0,0,0,7,220,47,22,1,6,35,106,0,2,0,1,170,42,22,1,6,34,63,0,2,0,0,38,3,0,0,0,0,34,0,0,0,1,12,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG33S3,1912,539,788,2,28,6,482,9,38,0,20,1912,539,788,2,28,6,482,9,38,0,20,1673,461,765,2,23,6,365,3,28,0,20,584,191,347,0,0,0,37,0,0,0,9,603,188,323,0,0,1,69,0,14,0,8,486,82,95,2,23,5,259,3,14,0,3,239,78,23,0,5,0,117,6,10,0,0,167,63,15,0,3,0,80,0,6,0,0,47,13,5,0,2,0,23,4,0,0,0,25,2,3,0,0,0,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG34S1,1441,287,604,7,330,31,151,0,6,5,20,1441,287,604,7,330,31,151,0,6,5,20,1273,263,595,7,237,23,127,0,6,1,14,128,45,60,0,9,0,10,0,2,0,2,277,89,107,0,22,4,51,0,3,0,1,868,129,428,7,206,19,66,0,1,1,11,168,24,9,0,93,8,24,0,0,4,6,163,23,9,0,93,8,24,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG34S2,1590,572,916,2,8,4,74,0,5,0,9,1590,572,916,2,8,4,74,0,5,0,9,1584,572,916,2,7,3,70,0,5,0,9,235,92,123,0,0,0,18,0,0,0,2,1304,468,777,2,5,3,39,0,5,0,5,45,12,16,0,2,0,13,0,0,0,2,6,0,0,0,1,1,4,0,0,0,0,6,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG34S3,1835,480,852,17,24,7,412,0,19,0,24,1835,480,852,17,24,7,412,0,19,0,24,1552,466,797,12,18,7,213,0,18,0,21,274,110,138,0,0,0,15,0,1,0,10,1098,323,598,6,0,2,153,0,6,0,10,180,33,61,6,18,5,45,0,11,0,1,283,14,55,5,6,0,199,0,1,0,3,275,12,52,5,6,0,196,0,1,0,3,7,1,3,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG35S1,1889,235,339,10,732,382,128,0,5,9,49,1889,235,339,10,732,382,128,0,5,9,49,1512,224,320,8,561,311,45,0,2,7,34,95,14,10,0,25,30,9,0,0,0,7,259,23,66,0,98,56,7,0,0,3,6,1158,187,244,8,438,225,29,0,2,4,21,377,11,19,2,171,71,83,0,3,2,15,367,11,19,2,165,70,80,0,3,2,15,10,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG35S2,1478,174,315,9,792,45,81,0,6,0,56,1475,174,315,9,789,45,81,0,6,0,56,1000,157,288,5,419,30,65,0,3,0,33,39,4,11,0,16,1,3,0,0,0,4,144,26,42,0,56,11,3,0,0,0,6,817,127,235,5,347,18,59,0,3,0,23,475,17,27,4,370,15,16,0,3,0,23,465,17,25,4,367,15,12,0,2,0,23,7,0,0,0,2,0,4,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
95GG35S3,1502,211,306,5,549,190,175,0,9,3,54,1501,211,306,5,549,190,174,0,9,3,54,1360,210,304,5,454,186,149,0,3,3,46,103,20,28,0,31,8,8,0,0,3,5,184,23,29,1,52,61,13,0,0,0,5,1073,167,247,4,371,117,128,0,3,0,36,141,1,2,0,95,4,25,0,6,0,8,117,1,0,0,91,2,11,0,4,0,8,20,0,2,0,2,2,12,0,2,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
